;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
729;21863;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>LFQUPEGHFVZQAG+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2C2OC(CO)C(O)C(O)C2NC(C)=O)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
730;21864;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>XCCTYIAWTASOJW+ZPMBBTSVYHCOBW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(c(C4OC(CO)C(O)C(O)C4NC(C)=O)c2)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
731;21865;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>DIMSBJRZWGITKY+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(cc2C2OC(CO)C(O)C(O)C2NC(C)=O)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
732;21866;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>MYLGJLIIJHIPEX+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OC(C2OC(CO)C(O)C(O)C2NC(C)=O)O3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
733;21867;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>DZRBOFPTPFONSV+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c(n(C3OC(CO)C(O)C(O)C3NC(C)=O)c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
734;21868;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>KHRMOOVNISAERZ+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3c(C4OC(CO)C(O)C(O)C4NC(C)=O)cccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
735;21869;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>BVOHMOLMTHSJPB+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3cc(C4OC(CO)C(O)C(O)C4NC(C)=O)ccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
736;21870;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>SQRIMKKTEQOSJI+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3ccc(C4OC(CO)C(O)C(O)C4NC(C)=O)cc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
737;21871;1;JUKHNCNDFOAFLT+LFTYTUAZOPRMMI<=>QSLLNQPDMPOOQW+XCCTYIAWTASOJW;CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl>>COC(=O)C1Cc2c([nH]c3cccc(C4OC(CO)C(O)C(O)C4NC(C)=O)c23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1C1;pairs;ratio
738;22222;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>SIGIWKIIEWGOBR+SZEQNKQOQSFNKX;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)OP(=O)(OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O)OP(=O)(O)O.O=C(CCl)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;2.4.1D1(rev);pairs;ratio
739;22224;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>JMDILHIQNLRJJI+SIGIWKIIEWGOBR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O.O=C(CCl)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;2.4.1D1(rev);pairs;ratio
740;22228;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>BJHCRIQJBCJUQK+YZBCXOJVVLORIR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=CC(=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC2=C(OP(=O)(OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)OP(=O)(O)O)OCO2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
741;22230;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>MTPZNMGSBZMXKD+YZBCXOJVVLORIR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=CC(=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC2=C(OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)OCO2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
742;22234;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>BZEMMSPELNBSRL+JLDZLUSSSWKKOF;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OCOP(=O)(OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)OP(=O)(O)O)cc2)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(O)c2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
743;22236;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>JLDZLUSSSWKKOF+PGZUNKYUEPGRQY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OCOP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)cc2)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(O)c2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
744;22240;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>PZVKVXJTAVEXMW+UZXFCZTXBHAJTH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)cc2)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OCOP(=O)(OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)OP(=O)(O)O)c2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
745;22242;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>FBZOFHRNMZVTRG+UZXFCZTXBHAJTH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)cc2)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OCOP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)c2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
746;22246;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>GOKMXJLLMULKPH+SJJRFMPZTWFITO;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=C(C=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC2=C(OP(=O)(OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)OP(=O)(O)O)OCO2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
747;22248;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>NJPUMHDDTIJFRJ+SJJRFMPZTWFITO;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=C(C=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC2=C(OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)OCO2)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
748;22258;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>BGZXMXHPAFRCRG+QCGHBVYEMNVRAQ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>CC=C(C=C(OCO)OP(=O)(OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O)OP(=O)(O)O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC=CC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
749;22260;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>BGZXMXHPAFRCRG+BPLUDZQAFLUGQA;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>CC=C(C=C(OCO)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC=CC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
750;22276;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>HGRXGQJEDPITMP+HZYDSJUILCQZLV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>CC=C(C=COC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=C(OCO)OP(=O)(OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)OP(=O)(O)O)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
751;22278;1;JUKHNCNDFOAFLT+QGWNDRXFNXRZMB<=>HGRXGQJEDPITMP+SUOUOSBPVZCXCI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>CC=C(C=COC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=C(OCO)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)N1C(=O)CCl;2.4.1D1(rev);pairs;ratio
752;22612;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+REBHGZRZIGODIC;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O=C(OCC1OC(CO)C(O)C(O)C1O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;2.4.1D1;pairs;ratio
753;22613;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>JKXZXCRHGPIDMN+QGWNDRXFNXRZMB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1(C2OC(CO)C(O)C(O)C2O)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
754;22614;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+VOOXDZROANWSLL;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1C(C2OC(CO)C(O)C(O)C2O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
755;22615;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+YEQUANZPDIXAMW;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)(C2OC(CO)C(O)C(O)C2O)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
756;22616;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>DZULUNKYGRANLQ+QGWNDRXFNXRZMB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C(Cl)C1OC(CO)C(O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
757;22617;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+ZACRSISFNKZPFY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2C2OC(CO)C(O)C(O)C2O)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
758;22618;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>JBBIZAOTDOAYCC+QGWNDRXFNXRZMB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(c(C4OC(CO)C(O)C(O)C4O)c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
759;22619;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+ZPLDQOYLKFYJGH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(cc2C2OC(CO)C(O)C(O)C2O)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
760;22620;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>JUEMCFQVHYVFTB+QGWNDRXFNXRZMB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OC(C2OC(CO)C(O)C(O)C2O)O3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
761;22621;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>IVFAHUXCDBZCSF+QGWNDRXFNXRZMB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c(n(C3OC(CO)C(O)C(O)C3O)c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
762;22622;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+XUIBTYCFYALSIS;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3c(C4OC(CO)C(O)C(O)C4O)cccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
763;22623;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+XVDOGFGJHIFXBW;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3cc(C4OC(CO)C(O)C(O)C4O)ccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
764;22624;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>FTGNIJRFBFUHAH+QGWNDRXFNXRZMB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccc(C4OC(CO)C(O)C(O)C4O)cc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
765;22625;1;JUKHNCNDFOAFLT+MVMSCBBUIHUTGJ<=>QGWNDRXFNXRZMB+XTKNTFSEZDZBDY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC1=NC2=C(N=CN2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3cccc(C4OC(CO)C(O)C(O)C4O)c23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1D1;pairs;ratio
766;22976;1;JUKHNCNDFOAFLT+XCCTYIAWTASOJW<=>SIGIWKIIEWGOBR+YSOHVABUWJQPQG;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)OP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)OP(=O)(O)O.O=C(CCl)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;2.4.1E1(rev);pairs;ratio
767;22978;1;JUKHNCNDFOAFLT+XCCTYIAWTASOJW<=>CQZSSFVSAHGNGG+SIGIWKIIEWGOBR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)OP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O.O=C(CCl)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;2.4.1E1(rev);pairs;ratio
