reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00414(r)/3.1.4A1(rev)/3.2.1.183,5.1.3.14;	2/3.1.1A1;	0.0313901	0.4	0.172414	0.0714286	0.0657895	0.0534351	0.0259067	0.00383142	0
R02707/3.1.4A1(rev)/5.1.3.14;	2/3.1.1A1;	0.0313901	0.4	0.172414	0.0714286	0.0657895	0.0534351	0.0259067	0.00383142	0
R02707(r)/3.1.4A1/5.1.3.14;	2/3.1.1A1;	0.0313901	0.4	0.172414	0.0714286	0.0657895	0.0534351	0.0259067	0.00383142	0
R00414/3.1.4A1/3.2.1.183,5.1.3.14;	2/3.1.1A1;	0.0313901	0.4	0.172414	0.0714286	0.0657895	0.0534351	0.0259067	0.00383142	0
R01690/3.1.3A1/3.6.1.20;	2/3.1.1A1;	0.0313631	0.444444	0.272727	0.128205	0.0754717	0.0232558	0.00740741	0	0
R00763(r)/3.1.3A1(rev)/3.1.3.46;	2/3.1.1A1;	0.0313514	0.444444	0.272727	0.0833333	0.0588235	0.0353982	0.0121212	0.0047619	0
R02731/3.1.3A1/3.1.3.46;	2/3.1.1A1;	0.0313514	0.444444	0.272727	0.0833333	0.0588235	0.0353982	0.0121212	0.0047619	0
R00763/3.1.3A1/3.1.3.46;	2/3.1.1A1;	0.0313514	0.444444	0.272727	0.0833333	0.0588235	0.0353982	0.0121212	0.0047619	0
R02731(r)/3.1.3A1(rev)/3.1.3.46;	2/3.1.1A1;	0.0313514	0.444444	0.272727	0.0833333	0.0588235	0.0353982	0.0121212	0.0047619	0
R08200/3.1.3A1/3.11.1.3;	2/3.1.1A1;	0.0313433	0.625	0.238095	0.105263	0.0444444	0	0	0	0
R08200(r)/3.1.3A1(rev)/3.11.1.3;	2/3.1.1A1;	0.0313433	0.625	0.238095	0.105263	0.0444444	0	0	0	0
R02778/3.1.3A1/3.1.3.12;	2/3.1.1A1;	0.03125	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015625	0.00537634	0
R02778(r)/3.1.3A1(rev)/3.1.3.12;	2/3.1.1A1;	0.03125	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015625	0.00537634	0
R02585/3.1.3A1/3.1.3.48;	2/3.1.1A1;	0.03125	0.444444	0.181818	0.0243902	0	0.0117647	0.00724638	0.0163934	0.0267176
R02585(r)/3.1.3A1(rev)/3.1.3.48;	2/3.1.1A1;	0.03125	0.444444	0.181818	0.0243902	0	0.0117647	0.00724638	0.0163934	0.0267176
R01856/3.1.3A1/3.1.5.1;	2/3.1.1A1;	0.0312139	0.444444	0.181818	0.0697674	0.0508475	0.029703	0.0212766	0.0144928	0
R10486/3.1.3A1/3.1.3.90;	2/3.1.1A1;	0.0311688	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015625	0.00537634	0
R10486(r)/3.1.3A1(rev)/3.1.3.90;	2/3.1.1A1;	0.0311688	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015625	0.00537634	0
R07388(r)/3.1.4A1(rev)/3.1.4.39;	2/3.1.1A1;	0.0311231	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R07388/3.1.4A1/3.1.4.39;	2/3.1.1A1;	0.0311231	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R03393(r)/3.1.3A1(rev)/3.1.3.57;	2/3.1.1A1;	0.0310078	0.444444	0.238095	0.0952381	0.0677966	0.0408163	0.0124224	0.00452489	0
R03393/3.1.3A1/3.1.3.57;	2/3.1.1A1;	0.0310078	0.444444	0.238095	0.0952381	0.0677966	0.0408163	0.0124224	0.00452489	0
R00191/3.1.3A1/3.1.4.17,3.1.4.53;	2/3.1.1A1;	0.0309278	0.444444	0.272727	0.0869565	0.057971	0.0446429	0.021978	0.0078125	0
R00499/3.1.2A1/3.1.2.13;	2/3.1.1A1;	0.0308989	0.428571	0.333333	0.2	0.0930233	0.025974	0	0	0
R01234/3.1.3A1/3.1.4.17,3.1.4.35;	2/3.1.1A1;	0.03087	0.444444	0.272727	0.0869565	0.057971	0.0446429	0.021978	0.0078125	0
R03330/3.1.3A1/3.1.3.64;	2/3.1.1A1;	0.030837	0.444444	0.238095	0.0952381	0.0677966	0.04	0.011976	0.00454545	0
R03330(r)/3.1.3A1(rev)/3.1.3.64;	2/3.1.1A1;	0.030837	0.444444	0.238095	0.0952381	0.0677966	0.04	0.011976	0.00454545	0
R08982/3.1.3A1/3.1.3.79;	2/3.1.1A1;	0.0306905	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.0149254	0.00529101	0
R08982(r)/3.1.3A1(rev)/3.1.3.79;	2/3.1.1A1;	0.0306905	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.0149254	0.00529101	0
R00805/3.1.3A1/3.1.3.24;	2/3.1.1A1;	0.0306905	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.0149254	0.00529101	0
R02730/3.1.3A1/3.1.3.54;	2/3.1.1A1;	0.0306905	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.0149254	0.0052356	0
R00805(r)/3.1.3A1(rev)/3.1.3.24;	2/3.1.1A1;	0.0306905	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.0149254	0.00529101	0
R02730(r)/3.1.3A1(rev)/3.1.3.54;	2/3.1.1A1;	0.0306905	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.0149254	0.0052356	0
R07381(r)/3.1.4A1(rev)/3.1.4.3;	2/3.1.1A1;	0.0306258	0.555556	0.333333	0.1	0.037037	0	0	0	0
R07381/3.1.4A1/3.1.4.3;	2/3.1.1A1;	0.0306258	0.555556	0.333333	0.1	0.037037	0	0	0	0
R02052/3.1.4A1/3.1.4.3;	2/3.1.1A1;	0.0305851	0.555556	0.333333	0.1	0.037037	0	0	0	0
R02052(r)/3.1.4A1(rev)/3.1.4.3;	2/3.1.1A1;	0.0305851	0.555556	0.333333	0.1	0.037037	0	0	0	0
R03624(r)/3.1.1A1(rev)/3.1.1.36;	2/3.1.1A1;	0.0305697	0.75	0.357143	0.151515	0.0697674	0.0444444	0.0219178	0.00919118	0.00254453
R05086(r)/3.1.3A1(rev)/4.2.3.1;	2/3.1.1A1;	0.0305233	0.444444	0.2	0.0857143	0.0952381	0.028169	0	0	0
R05086/3.1.3A1/4.2.3.1;	2/3.1.1A1;	0.0305233	0.444444	0.2	0.0857143	0.0952381	0.028169	0	0	0
R10776/3.1.3A1/3.1.3.89;	2/3.1.1A1;	0.0304709	0.444444	0.2	0.0857143	0.0666667	0.0405405	0.00813008	0	0
R10776(r)/3.1.3A1(rev)/3.1.3.89;	2/3.1.1A1;	0.0304709	0.444444	0.2	0.0857143	0.0666667	0.0405405	0.00813008	0	0
R10612(r)/3.1.2A1(rev)/3.1.2.30;	2/3.1.1A1;	0.0303907	0.428571	0.333333	0.153846	0.0930233	0.0263158	0	0	0
R08462(r)/3.1.1A1(rev)/3.1.1.36;	2/3.1.1A1;	0.0303728	0.75	0.357143	0.151515	0.0697674	0.0444444	0.0219178	0.00915751	0.00250627
R04372/3.1.3A1/3.1.3.66;	2/3.1.1A1;	0.0303359	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.0114943	0.0044843	0
R04372(r)/3.1.3A1(rev)/3.1.3.66;	2/3.1.1A1;	0.0303359	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.0114943	0.0044843	0
R04180/3.1.4A1/3.1.4.51;	2/3.1.1A1;	0.0302172	0.555556	0.304348	0.0833333	0.0540541	0.0322581	0.0101523	0.00389105	0
R04180(r)/3.1.4A1(rev)/3.1.4.51;	2/3.1.1A1;	0.0302172	0.555556	0.304348	0.0833333	0.0540541	0.0322581	0.0101523	0.00389105	0
R01423/3.1.3A1/3.6.1.20;	2/3.1.1A1;	0.0301003	0.444444	0.272727	0.121951	0.0677966	0.0319149	0.00662252	0	0
R01423/3.1.3A1/3.6.1.20;	2/3.1.1A1;	0.0301003	0.444444	0.272727	0.121951	0.0677966	0.0319149	0.00662252	0	0
R01423/3.1.3A1/3.6.1.20;	2/3.1.1A1;	0.0301003	0.444444	0.272727	0.121951	0.0677966	0.0319149	0.00662252	0	0
R00336/3.1.3A1/3.1.7.2;	2/3.1.1A1;	0.0299345	0.444444	0.217391	0.08	0.056338	0.0416667	0.0232558	0.008	0
R07297/3.1.3A1/3.1.3.31,3.1.3.5;	2/3.1.1A1;	0.029932	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.00787402	0	0
R01030/3.1.3A1/3.1.4.2,3.1.4.46;	2/3.1.1A1;	0.029932	0.444444	0.238095	0.0526316	0.0943396	0.0246914	0	0	0
R07297(r)/3.1.3A1(rev)/3.1.3.31,3.1.3.5;	2/3.1.1A1;	0.029932	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.00787402	0	0
R01856(r)/3.1.4A1(rev)/3.1.5.1;	2/3.1.1A1;	0.0299003	0.4	0.142857	0.0588235	0.0434783	0.0265487	0.0212766	0.0144928	0
R01856/3.1.4A1/3.1.5.1;	2/3.1.1A1;	0.0299003	0.4	0.142857	0.0588235	0.0434783	0.0265487	0.0212766	0.0144928	0
R01301/3.1.2A1/3.1.2.23;	2/3.1.1A1;	0.0297297	0.428571	0.333333	0.185185	0.0851064	0.025974	0	0	0
R06871(r)/3.1.3A1(rev)/3.1.3.75;	2/3.1.1A1;	0.0297177	0.444444	0.2	0.0588235	0.0952381	0.0294118	0	0	0
R06871/3.1.3A1/3.1.3.75;	2/3.1.1A1;	0.0297177	0.444444	0.2	0.0588235	0.0952381	0.0294118	0	0	0
R07385/3.1.4A1/3.1.4.4;	2/3.1.1A1;	0.0296392	0.555556	0.333333	0.1	0.037037	0	0	0	0
R07385(r)/3.1.4A1(rev)/3.1.4.4;	2/3.1.1A1;	0.0296392	0.555556	0.333333	0.1	0.037037	0	0	0	0
R00947(r)/3.1.3A1(rev)/3.1.3.10;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R00947/3.1.3A1/3.1.3.10;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R07674(r)/3.1.3A1(rev)/3.1.3.93;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R07674/3.1.3A1/3.1.3.93;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R00304,R00947(r)/3.1.3A1(rev)/3.1.3.10;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R00304,R00947/3.1.3A1/3.1.3.10;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R10622/3.1.3A1/3.1.3.94;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R10622(r)/3.1.3A1(rev)/3.1.3.94;	2/3.1.1A1;	0.0296209	0.444444	0.238095	0.0731707	0.0535714	0.03125	0.012987	0.0049505	0
R00534/3.1.6A1/3.1.6.3;	2/3.1.1A1;	0.0296097	0.428571	0.2	0.0857143	0.0666667	0.0394737	0.015873	0.00555556	0
R00534(r)/3.1.6A1(rev)/3.1.6.3;	2/3.1.1A1;	0.0296097	0.428571	0.2	0.0857143	0.0666667	0.0394737	0.015873	0.00555556	0
R02051/3.1.4A1/3.1.4.4;	2/3.1.1A1;	0.029563	0.555556	0.333333	0.1	0.037037	0	0	0	0
R02051(r)/3.1.4A1(rev)/3.1.4.4;	2/3.1.1A1;	0.029563	0.555556	0.333333	0.1	0.037037	0	0	0	0
R00336(r)/3.1.4A1(rev)/3.1.7.2;	2/3.1.1A1;	0.0295476	0.4	0.172414	0.0714286	0.056338	0.0416667	0.0232558	0.008	0
R00336/3.1.4A1/3.1.7.2;	2/3.1.1A1;	0.0295476	0.4	0.172414	0.0714286	0.056338	0.0416667	0.0232558	0.008	0
R00407(r)/3.1.2A1(rev)/3.1.2.3;	2/3.1.1A1;	0.0292826	0.428571	0.333333	0.153846	0.0714286	0.0277778	0	0	0
R03259/3.1.4A1/3.1.4.17;	2/3.1.1A1;	0.0290948	0.555556	0.304348	0.0833333	0.0416667	0.0173913	0.00591716	0	0
R03427(r)/3.1.3A1(rev)/3.1.3.57;	2/3.1.1A1;	0.0289855	0.444444	0.238095	0.0952381	0.0677966	0.04	0.0116959	0.00416667	0
R03427/3.1.3A1/3.1.3.57;	2/3.1.1A1;	0.0289855	0.444444	0.238095	0.0952381	0.0677966	0.04	0.0116959	0.00416667	0
R03060/3.1.3A1/3.1.3.31,3.1.3.6;	2/3.1.1A1;	0.0289673	0.444444	0.238095	0.0952381	0.05	0.0204082	0.00704225	0	0
R03060(r)/3.1.3A1(rev)/3.1.3.31,3.1.3.6;	2/3.1.1A1;	0.0289673	0.444444	0.238095	0.0952381	0.05	0.0204082	0.00704225	0	0
R03333/3.1.3A1/3.1.4.43;	2/3.1.1A1;	0.0288845	0.444444	0.272727	0.0869565	0.0547945	0.0325203	0.0103627	0.00416667	0
R08899(r)/3.1.3A1(rev)/3.1.3.88;	2/3.1.1A1;	0.0287958	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.00775194	0	0
R11281/3.1.3A1/;	2/3.1.1A1;	0.0287958	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.00775194	0	0
R08899/3.1.3A1/3.1.3.88;	2/3.1.1A1;	0.0287958	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.00775194	0	0
R11281(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0287958	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.00775194	0	0
R10973/3.1.3A1/3.1.4.57;	2/3.1.1A1;	0.0287425	0.444444	0.238095	0.0952381	0.0701754	0.0208333	0.00689655	0	0
R10973(r)/3.1.3A1(rev)/3.1.4.57;	2/3.1.1A1;	0.0287425	0.444444	0.238095	0.0952381	0.0701754	0.0208333	0.00689655	0	0
R02249/3.1.3A1/3.1.3.33;	2/3.1.1A1;	0.0287206	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.00740741	0	0
R02249(r)/3.1.3A1(rev)/3.1.3.33;	2/3.1.1A1;	0.0287206	0.444444	0.2	0.0857143	0.0666667	0.0384615	0.00740741	0	0
R07398/3.1.4A1/3.1.4.50;	2/3.1.1A1;	0.0286996	0.555556	0.304348	0.08	0.0519481	0.0314961	0.0097561	0.00373134	0
R07398(r)/3.1.4A1(rev)/3.1.4.50;	2/3.1.1A1;	0.0286996	0.555556	0.304348	0.08	0.0519481	0.0314961	0.0097561	0.00373134	0
R10950/3.1.3A1/3.1.3.66;	2/3.1.1A1;	0.0285423	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.011236	0.00411523	0
R10950(r)/3.1.3A1(rev)/3.1.3.66;	2/3.1.1A1;	0.0285423	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.011236	0.00411523	0
R08981/3.1.3A1/3.1.3.78;	2/3.1.1A1;	0.0284264	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.011236	0.00411523	0
R08981(r)/3.1.3A1(rev)/3.1.3.78;	2/3.1.1A1;	0.0284264	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.011236	0.00411523	0
R07299/3.1.3A1/3.1.3.66;	2/3.1.1A1;	0.0284264	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.011236	0.00411523	0
R07299(r)/3.1.3A1(rev)/3.1.3.66;	2/3.1.1A1;	0.0284264	0.444444	0.238095	0.0952381	0.0655738	0.037037	0.011236	0.00411523	0
R03394(r)/3.1.3A1(rev)/3.1.3.56;	2/3.1.1A1;	0.0283401	0.444444	0.238095	0.0952381	0.0655738	0.0363636	0.0108696	0.00413223	0
R03394/3.1.3A1/3.1.3.56;	2/3.1.1A1;	0.0283401	0.444444	0.238095	0.0952381	0.0655738	0.0363636	0.0108696	0.00413223	0
R02027(r)/3.1.4A1(rev)/3.1.4.3;	2/3.1.1A1;	0.0282051	0.555556	0.333333	0.0952381	0.0169492	0	0	0	0
R02027/3.1.4A1/3.1.4.3;	2/3.1.1A1;	0.0282051	0.555556	0.333333	0.0952381	0.0169492	0	0	0	0
R08529/3.1.3A1/3.1.7.3;	2/3.1.1A1;	0.0281974	0.444444	0.217391	0.08	0.0533333	0.0310078	0.0113636	0.00434783	0
R02853/3.1.3A1/3.1.3.3;	2/3.1.1A1;	0.0281899	0.444444	0.2	0.117647	0.0697674	0	0	0	0
R02853(r)/3.1.3A1(rev)/3.1.3.3;	2/3.1.1A1;	0.0281899	0.444444	0.2	0.117647	0.0697674	0	0	0	0
R00582/3.1.3A1/3.1.3.3;	2/3.1.1A1;	0.0281899	0.444444	0.2	0.117647	0.0697674	0	0	0	0
R00582(r)/3.1.3A1(rev)/3.1.3.3;	2/3.1.1A1;	0.0281899	0.444444	0.2	0.117647	0.0697674	0	0	0	0
R04856(r)/3.1.6A1(rev)/3.1.6.1,3.1.6.8;	2/3.1.1A1;	0.0281215	0.428571	0.238095	0.0952381	0.0677966	0.030303	0.0125786	0.00469484	0
R04856/3.1.6A1/3.1.6.1,3.1.6.8;	2/3.1.1A1;	0.0281215	0.428571	0.238095	0.0952381	0.0677966	0.030303	0.0125786	0.00469484	0
R06875(r)/3.1.3A1(rev)/3.1.3.64;	2/3.1.1A1;	0.0281125	0.444444	0.238095	0.0952381	0.0655738	0.0363636	0.0108696	0.00409836	0
R04404(r)/3.1.3A1(rev)/3.1.3.36;	2/3.1.1A1;	0.0281125	0.444444	0.238095	0.0952381	0.0655738	0.0363636	0.0108696	0.00409836	0
R04404/3.1.3A1/3.1.3.36;	2/3.1.1A1;	0.0281125	0.444444	0.238095	0.0952381	0.0655738	0.0363636	0.0108696	0.00409836	0
R06875/3.1.3A1/3.1.3.64;	2/3.1.1A1;	0.0281125	0.444444	0.238095	0.0952381	0.0655738	0.0363636	0.0108696	0.00409836	0
R01515(r)/3.1.3A1(rev)/3.6.1.7;	2/3.1.1A1;	0.0280899	0.444444	0.238095	0.135135	0.0425532	0	0	0	0
R01515/3.1.3A1/3.6.1.7;	2/3.1.1A1;	0.0280899	0.444444	0.238095	0.135135	0.0425532	0	0	0	0
R01358(r)/3.1.2A1(rev)/3.1.2.11;	2/3.1.1A1;	0.028065	0.428571	0.333333	0.153846	0.0681818	0.0136986	0	0	0
R01310/3.1.3A1/3.1.4.4;	2/3.1.1A1;	0.0280612	0.444444	0.238095	0.0526316	0.0943396	0.0240964	0	0	0
R03352/3.1.2A1/3.1.2.4;	2/3.1.1A1;	0.0280236	0.428571	0.333333	0.230769	0.0425532	0	0	0	0
R05064/3.1.2A1/3.1.2.4;	2/3.1.1A1;	0.0280236	0.428571	0.333333	0.230769	0.0425532	0	0	0	0
R03435(r)/3.1.4A1(rev)/3.1.4.11;	2/3.1.1A1;	0.0279965	0.555556	0.304348	0.08	0.0526316	0.031746	0.00961538	0.00359712	0
R03435/3.1.4A1/3.1.4.11;	2/3.1.1A1;	0.0279965	0.555556	0.304348	0.08	0.0526316	0.031746	0.00961538	0.00359712	0
R02817/3.1.3A1/3.1.4.13;	2/3.1.1A1;	0.027972	0.444444	0.238095	0.105263	0.0566038	0	0	0	0
R01006/3.1.3A1/3.1.4.48;	2/3.1.1A1;	0.027957	0.444444	0.217391	0.0666667	0.0454545	0.0275229	0.0118343	0.00446429	0.00362319
R01328/3.1.3A1/3.1.4.49;	2/3.1.1A1;	0.027957	0.444444	0.217391	0.0666667	0.0454545	0.0275229	0.0118343	0.00446429	0.00362319
R08529/3.1.4A1/3.1.7.3;	2/3.1.1A1;	0.0278054	0.4	0.172414	0.0714286	0.0533333	0.0310078	0.0113636	0.00434783	0
R08529(r)/3.1.4A1(rev)/3.1.7.3;	2/3.1.1A1;	0.0278054	0.4	0.172414	0.0714286	0.0533333	0.0310078	0.0113636	0.00434783	0
R03980/3.1.6A1/3.1.6.1;	2/3.1.1A1;	0.0277162	0.428571	0.181818	0.0243902	0.0192308	0.0222222	0.0198675	0.0185185	0.0126582
R03980(r)/3.1.6A1(rev)/3.1.6.1;	2/3.1.1A1;	0.0277162	0.428571	0.181818	0.0243902	0.0192308	0.0222222	0.0198675	0.0185185	0.0126582
R08991/3.1.3A1/3.1.4.52;	2/3.1.1A1;	0.0277078	0.444444	0.272727	0.0869565	0.056338	0.0423729	0.020202	0.00680272	0
R02764/3.1.2A1/3.1.2.17;	2/3.1.1A1;	0.0276565	0.428571	0.333333	0.230769	0.0408163	0	0	0	0
R02591/3.1.3A1/3.1.4.38;	2/3.1.1A1;	0.0270636	0.444444	0.238095	0.0769231	0.0384615	0.025	0	0	0
R01301(r)/3.1.2A1(rev)/3.1.2.23;	2/3.1.1A1;	0.0269542	0.428571	0.333333	0.142857	0.0625	0.025974	0	0	0
R03158(r)/3.1.2A1/3.1.2.4;	2/3.1.1A1;	0.0269058	0.428571	0.333333	0.2	0.0465116	0	0	0	0
R01028/3.1.6A1/3.1.6.6;	2/3.1.1A1;	0.0269058	0.428571	0.2	0.0588235	0.0952381	0.0294118	0	0	0
R01028(r)/3.1.6A1(rev)/3.1.6.6;	2/3.1.1A1;	0.0269058	0.428571	0.2	0.0588235	0.0952381	0.0294118	0	0	0
R10947/3.1.2A1/4.2.1.155;	2/3.1.1A1;	0.0269058	0.428571	0.333333	0.2	0.0465116	0	0	0	0
R02248/3.1.3A1/3.1.3.32;	2/3.1.1A1;	0.0268378	0.444444	0.238095	0.0952381	0.05	0.02	0.00657895	0	0
R02248(r)/3.1.3A1(rev)/3.1.3.32;	2/3.1.1A1;	0.0268378	0.444444	0.238095	0.0952381	0.05	0.02	0.00657895	0	0
R03430,R03434(r)/3.1.3A1(rev)/3.1.3.56,3.1.3.62;	2/3.1.1A1;	0.0266413	0.444444	0.238095	0.0952381	0.0655738	0.0357143	0.0103093	0.00383142	0
R03430,R03434/3.1.3A1/3.1.3.56,3.1.3.62;	2/3.1.1A1;	0.0266413	0.444444	0.238095	0.0952381	0.0655738	0.0357143	0.0103093	0.00383142	0
R05064(r)/3.1.2A1(rev)/3.1.2.4;	2/3.1.1A1;	0.0265096	0.428571	0.333333	0.185185	0.0425532	0	0	0	0
R03352(r)/3.1.2A1(rev)/3.1.2.4;	2/3.1.1A1;	0.0265096	0.428571	0.333333	0.185185	0.0425532	0	0	0	0
R07398/3.1.3A1/3.1.4.50;	2/3.1.1A1;	0.0264599	0.444444	0.272727	0.0869565	0.0547945	0.0330579	0.00995025	0.00373134	0
R09827(r)/3.1.3A1(rev)/3.1.3.36,3.1.3.86;	2/3.1.1A1;	0.02644	0.444444	0.238095	0.0952381	0.0655738	0.0357143	0.0103093	0.00380228	0
R09827/3.1.3A1/3.1.3.36,3.1.3.86;	2/3.1.1A1;	0.02644	0.444444	0.238095	0.0952381	0.0655738	0.0357143	0.0103093	0.00380228	0
R04513/3.1.3A1/3.1.3.67;	2/3.1.1A1;	0.02644	0.444444	0.238095	0.0952381	0.0655738	0.0357143	0.0103093	0.00380228	0
R04513(r)/3.1.3A1(rev)/3.1.3.67;	2/3.1.1A1;	0.02644	0.444444	0.238095	0.0952381	0.0655738	0.0357143	0.0103093	0.00380228	0
R04180/3.1.3A1/3.1.4.51;	2/3.1.1A1;	0.0263713	0.444444	0.238095	0.0731707	0.0491803	0.0291262	0.011976	0.004329	0
R01748(r)/3.1.3A1(rev)/3.1.3.20;	2/3.1.1A1;	0.0262009	0.444444	0.238095	0.0731707	0.0408163	0	0	0	0
R01748/3.1.3A1/3.1.3.20;	2/3.1.1A1;	0.0262009	0.444444	0.238095	0.0731707	0.0408163	0	0	0	0
R03259/3.1.3A1/3.1.4.17;	2/3.1.1A1;	0.0261723	0.444444	0.272727	0.0869565	0.0428571	0.018018	0.00598802	0	0
R02764(r)/3.1.2A1(rev)/3.1.2.17;	2/3.1.1A1;	0.0261628	0.428571	0.333333	0.185185	0.0408163	0	0	0	0
R08615/3.1.3A1/2.4.1.17;	2/3.1.1A1;	0.026026	0.444444	0.217391	0.0612245	0.0428571	0.0247934	0.0114286	0.00854701	0
R00318(r)/3.1.3A1(rev)/3.11.1.2;	2/3.1.1A1;	0.0259939	0.625	0.181818	0.0857143	0	0	0	0	0
R00318/3.1.3A1/3.11.1.2;	2/3.1.1A1;	0.0259939	0.625	0.181818	0.0857143	0	0	0	0	0
R03695(r)/3.1.2A1/;	2/3.1.1A1;	0.0258993	0.428571	0.333333	0.185185	0.0425532	0	0	0	0
R00337/3.1.3A1/3.2.1.42;	2/3.1.1A1;	0.0256148	0.444444	0.217391	0.0612245	0.0428571	0.0252101	0.0116959	0.00438596	0
R01736/3.1.2A1/3.1.2.6;	2/3.1.1A1;	0.0256046	0.428571	0.333333	0.185185	0.0425532	0	0	0	0
R01312/3.1.3A1/3.1.4.3;	2/3.1.1A1;	0.0255754	0.444444	0.238095	0.0769231	0.037037	0.0227273	0	0	0
R01010/3.1.3A1/3.1.3.1,3.1.3.2;	2/3.1.1A1;	0.0254491	0.444444	0.2	0.117647	0.0232558	0	0	0	0
R01010(r)/3.1.3A1(rev)/3.1.3.1,3.1.3.2;	2/3.1.1A1;	0.0254491	0.444444	0.2	0.117647	0.0232558	0	0	0	0
R03158/3.1.2A1(rev)/3.1.2.4;	2/3.1.1A1;	0.0253731	0.428571	0.333333	0.153846	0.0465116	0	0	0	0
R10205/3.1.3A1/3.1.4.55;	2/3.1.1A1;	0.0251509	0.444444	0.272727	0.0869565	0.057971	0.0168067	0.00571429	0	0
R01511/3.1.3A1/3.1.3.38;	2/3.1.1A1;	0.0251479	0.444444	0.2	0.0857143	0.0454545	0	0	0	0
R01511(r)/3.1.3A1(rev)/3.1.3.38;	2/3.1.1A1;	0.0251479	0.444444	0.2	0.0857143	0.0454545	0	0	0	0
R04317/3.1.3A1/3.1.3.14;	2/3.1.1A1;	0.0248538	0.444444	0.2	0.0857143	0.0454545	0	0	0	0
R04317(r)/3.1.3A1(rev)/3.1.3.14;	2/3.1.1A1;	0.0248538	0.444444	0.2	0.0857143	0.0454545	0	0	0	0
R07380/3.1.3A1/;	2/3.1.1A1;	0.0248276	0.444444	0.238095	0.0769231	0.0384615	0	0	0	0
R05789(r)/3.1.3A1(rev)/3.1.3.71;	2/3.1.1A1;	0.0246914	0.444444	0.238095	0.0731707	0.0363636	0	0	0	0
R05789/3.1.3A1/3.1.3.71;	2/3.1.1A1;	0.0246914	0.444444	0.238095	0.0731707	0.0363636	0	0	0	0
R00322/3.1.3A1/3.6.1.20;	2/3.1.1A1;	0.0246305	0.444444	0.272727	0.0769231	0.02	0.0121951	0.00763359	0	0
R00322/3.1.3A1/3.6.1.20;	2/3.1.1A1;	0.0246305	0.444444	0.272727	0.0769231	0.02	0.0121951	0.00763359	0	0
R00317(r)/3.1.3A1(rev)/3.6.1.7;	2/3.1.1A1;	0.0244275	0.444444	0.238095	0.0857143	0	0	0	0	0
R00317/3.1.3A1/3.6.1.7;	2/3.1.1A1;	0.0244275	0.444444	0.238095	0.0857143	0	0	0	0	0
R09532(r)/3.1.3A1(rev)/3.1.3.80;	2/3.1.1A1;	0.0240113	0.444444	0.2	0.0857143	0.0434783	0	0	0	0
R09532/3.1.3A1/3.1.3.80;	2/3.1.1A1;	0.0240113	0.444444	0.2	0.0857143	0.0434783	0	0	0	0
R07381/3.1.3A1/3.1.4.3;	2/3.1.1A1;	0.024	0.444444	0.238095	0.0769231	0.037037	0	0	0	0
R02052/3.1.3A1/3.1.4.3;	2/3.1.1A1;	0.023968	0.444444	0.238095	0.0769231	0.037037	0	0	0	0
