reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R07662(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0512821	1	0.454545	0.210526	0.0967742	0.0625	0.0126582	0	0
R01411(r)/3.5.4A1(rev)/3.5.4.1;	3/3.5.1A1;	0.0512295	0.6	0.636364	0.28	0.097561	0.0163934	0	0	0
R00545(r)/3.5.1A1(rev)/3.5.1.17;	3/3.5.1A1;	0.0511628	1	0.384615	0.136364	0.0344828	0.0227273	0	0.00970874	0.0214286
R07303/3.5.1A4/3.5.1.91;	3/3.5.1A1;	0.0510441	1	0.6	0.3125	0.0689655	0.0217391	0	0	0
R06940(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0510441	1	0.454545	0.210526	0.0666667	0.0212766	0	0.00961538	0.00724638
R07303/3.5.1A1/3.5.1.91;	3/3.5.1A1;	0.0510441	1	0.6	0.3125	0.0689655	0.0217391	0	0	0
R07303/3.5.1A4/3.5.1.91;	3/3.5.1A1;	0.0510441	1	0.6	0.3125	0.0689655	0.0217391	0	0	0
R07303/3.5.1A1/3.5.1.91;	3/3.5.1A1;	0.0510441	1	0.6	0.3125	0.0689655	0.0217391	0	0	0
R03804(r)/3.5.1A1(rev)/3.5.1.3;	3/3.5.1A1;	0.0507246	1	0.454545	0.263158	0.1	0	0	0	0
R00321/3.5.1A1/3.5.1.4;	3/3.5.1A1;	0.0503778	1	0.6	0.375	0	0	0	0	0
R00775(r)/3.5.3A1(rev)/3.5.3.2;	3/3.5.1A1;	0.0502392	0.5	0.384615	0.190476	0.142857	0.047619	0	0	0
R01959/3.5.1A4/3.5.1.9;	3/3.5.1A1;	0.0502183	1	0.6	0.277778	0.0625	0.0192308	0.0128205	0	0
R01959/3.5.1A1/3.5.1.9;	3/3.5.1A1;	0.0502183	1	0.6	0.277778	0.0625	0.0192308	0.0128205	0	0
R11313/3.5.1A4/;	3/3.5.1A1;	0.0498866	1	0.6	0.3125	0.0689655	0.0208333	0	0	0
R11313/3.5.1A1/;	3/3.5.1A1;	0.0498866	1	0.6	0.3125	0.0689655	0.0208333	0	0	0
R11313/3.5.1A4/;	3/3.5.1A1;	0.0498866	1	0.6	0.3125	0.0689655	0.0208333	0	0	0
R11313/3.5.1A1/;	3/3.5.1A1;	0.0498866	1	0.6	0.3125	0.0689655	0.0208333	0	0	0
R04727/3.5.1A4/3.5.1.76;	3/3.5.1A1;	0.0497512	1	0.5	0.352941	0	0	0	0	0
R04727/3.5.1A1/3.5.1.76;	3/3.5.1A1;	0.0497512	1	0.5	0.352941	0	0	0	0	0
R11903/3.5.1A1/;	3/3.5.1A1;	0.0497512	1	0.5	0.352941	0	0	0	0	0
R11903/3.5.1A4/;	3/3.5.1A1;	0.0497512	1	0.5	0.352941	0	0	0	0	0
R06601(r)/3.5.1A3(rev)/3.5.2.17;	3/3.5.1A1;	0.0497312	0.363636	0.225806	0.134615	0.0972222	0.0588235	0.0145985	0	0
R05551(r)/3.5.1A1/3.5.1.4;	3/3.5.1A1;	0.0496278	1	0.6	0.333333	0	0	0	0	0
R00988/3.5.1A4/3.5.1.9;	3/3.5.1A1;	0.0494382	1	0.6	0.277778	0.0625	0.0192308	0	0	0
R00988/3.5.1A1/3.5.1.9;	3/3.5.1A1;	0.0494382	1	0.6	0.277778	0.0625	0.0192308	0	0	0
R00988/3.5.1A4/3.5.1.9;	3/3.5.1A1;	0.0494382	1	0.6	0.277778	0.0625	0.0192308	0	0	0
R00988/3.5.1A1/3.5.1.9;	3/3.5.1A1;	0.0494382	1	0.6	0.277778	0.0625	0.0192308	0	0	0
R04911/3.5.1A4/3.5.1.9;	3/3.5.1A1;	0.0493562	1	0.6	0.277778	0.0625	0.0192308	0.0121951	0	0
R04911/3.5.1A1/3.5.1.9;	3/3.5.1A1;	0.0493562	1	0.6	0.277778	0.0625	0.0192308	0.0121951	0	0
R01862/3.5.1A1/3.5.1.13;	3/3.5.1A1;	0.0493274	1	0.5	0.227273	0.0645161	0.0204082	0	0	0
R01862/3.5.1A4/3.5.1.13;	3/3.5.1A1;	0.0493274	1	0.5	0.227273	0.0645161	0.0204082	0	0	0
R09648(r)/3.5.1A1(rev)/3.5.1.100;	3/3.5.1A1;	0.0488998	1	0.454545	0.263158	0.0689655	0	0	0	0
R11617/3.5.1A1/3.5.1.126;	3/3.5.1A1;	0.0488998	1	0.6	0.3	0	0	0	0	0
R01959(r)/3.5.1A1(rev)/3.5.1.9;	3/3.5.1A1;	0.0479303	1	0.454545	0.15	0.030303	0.0192308	0	0.00900901	0.0206897
R02269(r)/3.5.1A4(rev)/3.5.2.2;	3/3.5.1A1;	0.0479167	0.5	0.3	0.166667	0.0789474	0.0181818	0	0	0
R03055(r)/3.5.1A4(rev)/3.5.2.2;	3/3.5.1A1;	0.0477137	0.5	0.333333	0.147059	0.0681818	0.0172414	0	0	0
R08060(r)/3.5.1A1(rev)/1.2.7.12;	3/3.5.1A1;	0.0475113	1	0.454545	0.166667	0.0689655	0.0444444	0.0133333	0	0
R03540(r)/3.5.1A1/3.5.1.107;	3/3.5.1A1;	0.0475059	1	0.6	0.333333	0	0	0	0	0
R01152/3.5.1A2/3.5.1.53;	3/3.5.1A1;	0.0475059	0.8	0.416667	0.210526	0.0714286	0.0227273	0	0	0
R00905/3.5.1A2/3.5.1.6;	3/3.5.1A1;	0.0475059	0.8	0.416667	0.210526	0.0714286	0.0217391	0	0	0
R04911(r)/3.5.1A1(rev)/3.5.1.9;	3/3.5.1A1;	0.0471092	1	0.454545	0.15	0.030303	0.0192308	0	0.00884956	0.0204082
R04666/3.5.1A2/3.5.1.6;	3/3.5.1A1;	0.0469484	0.8	0.416667	0.210526	0.0666667	0.0212766	0	0	0
R08228/3.5.1A2/3.5.1.6;	3/3.5.1A1;	0.0469484	0.8	0.416667	0.210526	0.0666667	0.0212766	0	0	0
R01411/3.5.4A1/3.5.4.1;	3/3.5.1A1;	0.0469388	0.6	0.636364	0.230769	0.0714286	0.0163934	0	0	0
R00917(r)/3.5.5A1/;	3/3.5.1A1;	0.0469136	1	0.363636	0.294118	0.0714286	0	0	0	0
R02285/3.5.3A1/3.5.3.8;	3/3.5.1A1;	0.0468384	0.6	0.454545	0.210526	0.133333	0.0217391	0	0	0
R11617(r)/3.5.1A1(rev)/3.5.1.126;	3/3.5.1A1;	0.0463415	1	0.454545	0.181818	0.0645161	0	0	0	0
R00665/3.5.1A2/3.5.1.20;	3/3.5.1A1;	0.0462963	0.8	0.416667	0.210526	0.0714286	0.0227273	0	0	0
R01244(r)/3.5.4A1(rev)/3.5.4.2;	3/3.5.1A1;	0.0461812	0.6	0.636364	0.304348	0.119048	0.0140845	0	0	0
R08227(r)/3.5.1A4(rev)/3.5.2.2;	3/3.5.1A1;	0.0456349	0.5	0.272727	0.147059	0.0681818	0.0172414	0	0	0
R02139(r)/3.5.1A4(rev)/3.5.2.1;	3/3.5.1A1;	0.0456349	0.5	0.272727	0.147059	0.0714286	0.015873	0	0	0
R01416(r)/3.5.3A2(rev)/3.5.3.12;	3/3.5.1A1;	0.0455581	0.5	0.384615	0.238095	0.1	0.0212766	0	0	0
R00777/3.5.3A1/3.5.3.14;	3/3.5.1A1;	0.0455581	0.5	0.384615	0.173913	0.129032	0.02	0	0	0
R08451(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0455341	1	0.5	0.238095	0.114286	0.0172414	0	0.0070922	0.00497512
R10777(r)/3.5.1A4(rev)/3.5.2.1;	3/3.5.1A1;	0.045283	0.5	0.304348	0.131579	0.06	0.0151515	0	0	0
R00775/3.5.3A1/3.5.3.2;	3/3.5.1A1;	0.0452381	0.5	0.384615	0.136364	0.142857	0.0232558	0	0	0
R09980/3.5.1A1/3.5.1.110;	3/3.5.1A1;	0.0449173	1	0.636364	0.136364	0.0344828	0	0	0	0
R09980/3.5.1A4/3.5.1.110;	3/3.5.1A1;	0.0449173	1	0.636364	0.136364	0.0344828	0	0	0	0
R04639/3.5.4A4/3.5.4.16;	3/3.5.1A1;	0.0444698	0.333333	0.28	0.195652	0.136986	0.0560748	0.00621118	0	0
R09947/3.5.1A4/3.5.1.110;	3/3.5.1A1;	0.0443925	1	0.636364	0.136364	0.0344828	0	0	0	0
R09947/3.5.1A1/3.5.1.110;	3/3.5.1A1;	0.0443925	1	0.636364	0.136364	0.0344828	0	0	0	0
R03542(r)/3.5.5A1(rev)/3.5.5.1;	3/3.5.1A1;	0.044335	1	0.25	0.263158	0.0689655	0	0	0	0
R00552(r)/3.5.3A2(rev)/3.5.3.6;	3/3.5.1A1;	0.043956	0.5	0.384615	0.238095	0.1	0.0212766	0	0	0
R00765/3.5.99A2/3.5.99.6;	3/3.5.1A1;	0.0438871	0.666667	0.222222	0.114286	0.0701754	0.0493827	0.025641	0.0070922	0
R08365/3.5.99A2/;	3/3.5.1A1;	0.0438871	0.666667	0.222222	0.114286	0.0701754	0.0493827	0.025641	0.0070922	0
R09949/3.5.1A1/3.5.1.110;	3/3.5.1A1;	0.0438799	1	0.636364	0.136364	0.0322581	0	0	0	0
R09949/3.5.1A4/3.5.1.110;	3/3.5.1A1;	0.0438799	1	0.636364	0.136364	0.0322581	0	0	0	0
R01268(r)/3.5.1A1(rev)/3.5.1.19;	3/3.5.1A1;	0.0437637	1	0.454545	0.238095	0.0571429	0	0	0	0
R01268(r)/3.5.1A1(rev)/3.5.1.19;	3/3.5.1A1;	0.0437637	1	0.454545	0.238095	0.0571429	0	0	0	0
R05590(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0437637	1	0.454545	0.238095	0.0571429	0	0	0	0
R05590(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0437637	1	0.454545	0.238095	0.0571429	0	0	0	0
R01959(r)/3.5.1A1(rev)/3.5.1.9;	3/3.5.1A1;	0.0433839	1	0.454545	0.15	0.030303	0.0192308	0.0128205	0.00900901	0
R02621(r)/3.5.3A2(rev)/3.5.3.15;	3/3.5.1A1;	0.0430108	0.5	0.384615	0.238095	0.1	0.0212766	0	0	0
R09126(r)/3.5.1A1(rev)/3.5.1.106;	3/3.5.1A1;	0.0427553	1	0.454545	0.15	0.0344828	0.0227273	0	0	0
R05591/3.5.5A1/3.5.5.1;	3/3.5.1A1;	0.0426966	1	0.363636	0.263158	0.0606061	0	0	0	0
R05591/3.5.5A1/3.5.5.1;	3/3.5.1A1;	0.0426966	1	0.363636	0.263158	0.0606061	0	0	0	0
R04911(r)/3.5.1A1(rev)/3.5.1.9;	3/3.5.1A1;	0.0426439	1	0.454545	0.15	0.030303	0.0192308	0.0121951	0.00884956	0
R08251(r)/3.5.1A1(rev)/3.1.1.1;	3/3.5.1A1;	0.0425532	1	0.384615	0.227273	0.0540541	0	0	0	0
R08251(r)/3.5.1A1(rev)/3.1.1.1;	3/3.5.1A1;	0.0425532	1	0.384615	0.227273	0.0540541	0	0	0	0
R00905(r)/3.5.1A2(rev)/3.5.1.6;	3/3.5.1A1;	0.0425532	0.8	0.416667	0.15	0.0344828	0.0217391	0	0	0
R01152(r)/3.5.1A2(rev)/3.5.1.53;	3/3.5.1A1;	0.0425532	0.8	0.416667	0.15	0.0344828	0.0227273	0	0	0
R01244/3.5.4A1/3.5.4.2;	3/3.5.1A1;	0.0424779	0.6	0.636364	0.25	0.0930233	0.0140845	0	0	0
R00974(r)/3.5.4A1(rev)/3.5.4.1;	3/3.5.1A1;	0.0422833	0.6	0.636364	0.2	0.0512821	0	0	0	0
R00765(r)/3.5.99A2(rev)/3.5.99.6;	3/3.5.1A1;	0.0422535	0.666667	0.222222	0.147059	0.0701754	0.0365854	0.0169492	0.0070922	0
R08365(r)/3.5.99A2(rev)/;	3/3.5.1A1;	0.0422535	0.666667	0.222222	0.147059	0.0701754	0.0365854	0.0169492	0.0070922	0
R04666(r)/3.5.1A2(rev)/3.5.1.6;	3/3.5.1A1;	0.0420561	0.8	0.416667	0.15	0.0322581	0.0212766	0	0	0
R08228(r)/3.5.1A2(rev)/3.5.1.6;	3/3.5.1A1;	0.0420561	0.8	0.416667	0.15	0.0322581	0.0212766	0	0	0
R08451(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0418848	1	0.5	0.238095	0.114286	0.0172414	0	0	0
R00665(r)/3.5.1A2(rev)/3.5.1.20;	3/3.5.1A1;	0.0414747	0.8	0.416667	0.15	0.0344828	0.0227273	0	0	0
R07303(r)/3.5.1A1(rev)/3.5.1.91;	3/3.5.1A1;	0.0413793	1	0.454545	0.166667	0.0333333	0.0217391	0	0	0
R07303(r)/3.5.1A1(rev)/3.5.1.91;	3/3.5.1A1;	0.0413793	1	0.454545	0.166667	0.0333333	0.0217391	0	0	0
R01416/3.5.3A2/3.5.3.12;	3/3.5.1A1;	0.0408163	0.5	0.384615	0.181818	0.0645161	0.0212766	0	0	0
R00428/3.5.4A1/3.5.4.16;	3/3.5.1A1;	0.0407701	0.6	0.428571	0.241379	0.166667	0.0612245	0.0126582	0	0
R07782(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.040568	1	0.454545	0.238095	0.0571429	0	0	0	0
R07782(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.040568	1	0.454545	0.238095	0.0571429	0	0	0	0
R11313(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0404494	1	0.454545	0.166667	0.0333333	0.0208333	0	0	0
R11313(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0404494	1	0.454545	0.166667	0.0333333	0.0208333	0	0	0
R00988(r)/3.5.1A1(rev)/3.5.1.9;	3/3.5.1A1;	0.0400891	1	0.454545	0.15	0.030303	0.0192308	0	0	0
R00988(r)/3.5.1A1(rev)/3.5.1.9;	3/3.5.1A1;	0.0400891	1	0.454545	0.15	0.030303	0.0192308	0	0	0
R00974/3.5.4A1/3.5.4.1;	3/3.5.1A1;	0.0400844	0.6	0.636364	0.153846	0.025	0.0169492	0	0	0
R03593/3.5.5A1/3.5.5.2;	3/3.5.1A1;	0.0400844	1	0.363636	0.263158	0.0540541	0	0	0	0
R08249(r)/3.5.1A1(rev)/3.1.1.1;	3/3.5.1A1;	0.0400802	1	0.384615	0.208333	0.047619	0	0	0	0
R08249(r)/3.5.1A1(rev)/3.1.1.1;	3/3.5.1A1;	0.0400802	1	0.384615	0.208333	0.047619	0	0	0	0
R04349/3.5.5A1/3.5.5.6;	3/3.5.1A1;	0.04	1	0.363636	0.263158	0.0606061	0	0	0	0
R04349/3.5.5A1/3.5.5.6;	3/3.5.1A1;	0.04	1	0.363636	0.263158	0.0606061	0	0	0	0
R01862(r)/3.5.1A1(rev)/3.5.1.13;	3/3.5.1A1;	0.04	1	0.384615	0.125	0.03125	0.0204082	0	0	0
R00321(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0399003	1	0.454545	0.157895	0	0	0	0	0
R02556(r)/3.5.4A1(rev)/3.5.4.4;	3/3.5.1A1;	0.0398162	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R04639(r)/3.5.4A4(rev)/3.5.4.16;	3/3.5.1A1;	0.0397276	0.333333	0.28	0.195652	0.106667	0.0366972	0.00621118	0	0
R02509(r)/3.5.1A1(rev)/3.5.1.56;	3/3.5.1A1;	0.0395062	1	0.5	0.1	0	0	0	0	0
R11903(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0394089	1	0.384615	0.15	0	0	0	0	0
R04727(r)/3.5.1A1(rev)/3.5.1.76;	3/3.5.1A1;	0.0394089	1	0.384615	0.15	0	0	0	0	0
R00552/3.5.3A2/3.5.3.6;	3/3.5.1A1;	0.0393873	0.5	0.384615	0.181818	0.0645161	0.0212766	0	0	0
R05551/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.039312	1	0.454545	0.142857	0	0	0	0	0
R00123(r)/3.5.4A1(rev)/3.5.4.17,3.5.4.7;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R00181(r)/3.5.4A1(rev)/3.5.4.17,3.5.4.6;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R00088(r)/3.5.4A1(rev)/3.5.4.17,3.5.4.18;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R11619(r)/3.5.4A1(rev)/3.5.4.46;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R09660(r)/3.5.4A1(rev)/3.5.4.31;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R01560(r)/3.5.4A1(rev)/3.5.4.4;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R10695(r)/3.5.4A1(rev)/3.5.4.40;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R10695(r)/3.5.4A1(rev)/3.5.4.40;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R11094(r)/3.5.4A1(rev)/3.5.4.41;	3/3.5.1A1;	0.0392157	0.6	0.636364	0.304348	0.119048	0.0136986	0	0	0
R02322(r)/3.5.1A1(rev)/3.5.1.42;	3/3.5.1A1;	0.0391389	1	0.454545	0.238095	0.0571429	0	0	0	0
R02322(r)/3.5.1A1(rev)/3.5.1.42;	3/3.5.1A1;	0.0391389	1	0.454545	0.238095	0.0571429	0	0	0	0
R04037(r)/3.5.4A3(rev)/3.5.4.19;	3/3.5.1A1;	0.0388273	0.3	0.259259	0.153846	0.0989011	0.0604027	0.0277778	0.00993377	0.00246914
R02621/3.5.3A2/3.5.3.15;	3/3.5.1A1;	0.0385439	0.5	0.384615	0.181818	0.0645161	0.0212766	0	0	0
R05563/3.5.1A1/3.5.1.84;	3/3.5.1A1;	0.0381862	1	0.454545	0.142857	0	0	0	0	0
R03540/3.5.1A1(rev)/3.5.1.107;	3/3.5.1A1;	0.0376471	1	0.454545	0.142857	0	0	0	0	0
R01157(r)/3.5.3A1(rev)/3.5.3.11;	3/3.5.1A1;	0.0373832	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R00913(r)/3.5.3A1(rev)/3.5.3.17;	3/3.5.1A1;	0.0373832	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R09948/3.5.1A2/3.5.1.110;	3/3.5.1A1;	0.0372093	0.8	0.416667	0.0952381	0.0344828	0	0	0	0
R05358/3.5.5A1/3.5.5.7;	3/3.5.1A1;	0.0371287	1	0.363636	0.157895	0	0	0	0	0
R05170/3.5.1A1/3.5.3.21;	3/3.5.1A1;	0.037123	1	0.454545	0.142857	0	0	0	0	0
R10347(r)/3.5.3A1(rev)/3.5.3.24;	3/3.5.1A1;	0.0369515	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R01990(r)/3.5.3A1(rev)/3.5.3.7;	3/3.5.1A1;	0.0369515	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R01418/3.5.3A1(rev)/3.5.3.20;	3/3.5.1A1;	0.0367816	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R09950/3.5.1A2/3.5.1.110;	3/3.5.1A1;	0.0367816	0.8	0.416667	0.0952381	0.0322581	0	0	0	0
R00917/3.5.5A1(rev)/;	3/3.5.1A1;	0.0366748	1	0.25	0.157895	0.0344828	0	0	0	0
R02556/3.5.4A1/3.5.4.4;	3/3.5.1A1;	0.0366412	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R02458(r)/3.5.3A1(rev)/3.5.3.10;	3/3.5.1A1;	0.0364465	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R00551(r)/3.5.3A1(rev)/3.5.3.1;	3/3.5.1A1;	0.0364465	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R03250/3.5.3A1(rev)/;	3/3.5.1A1;	0.0364465	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R00088/3.5.4A1/3.5.4.17,3.5.4.18;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R00181/3.5.4A1/3.5.4.17,3.5.4.6;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R10695/3.5.4A1/3.5.4.40;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R01560/3.5.4A1/3.5.4.4;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R09660/3.5.4A1/3.5.4.31;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R11094/3.5.4A1/3.5.4.41;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R10695/3.5.4A1/3.5.4.40;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R00123/3.5.4A1/3.5.4.17,3.5.4.7;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R11619/3.5.4A1/3.5.4.46;	3/3.5.1A1;	0.0360902	0.6	0.636364	0.25	0.0930233	0.0136986	0	0	0
R04641/3.5.99A1/3.5.4.20;	3/3.5.1A1;	0.0358362	0.6	0.5	0.230769	0.0444444	0	0.00934579	0	0
R00524/3.5.1A1/3.5.1.49;	3/3.5.1A1;	0.0352645	1	0.4	0.125	0	0	0	0	0
R05563/3.5.3A3/3.5.1.84;	3/3.5.1A1;	0.0352113	0.6	0.5	0.12	0	0	0	0	0
R05357(r)/3.5.3A1(rev)/3.5.3.22;	3/3.5.1A1;	0.0350877	0.5	0.384615	0.190476	0.0344828	0	0	0	0
R01157/3.5.3A1/3.5.3.11;	3/3.5.1A1;	0.034965	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R00913/3.5.3A1/3.5.3.17;	3/3.5.1A1;	0.034965	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R06134/3.5.1A1/3.5.1.1,3.5.1.12,3.5.1.19,3.5.1.2,3.5.1.20,3.5.1.29,3.5.1.3,3.5.1.30,3.5.1.35,3.5.1.38,3.5.1.4,3.5.1.42,3.5.1.43,3.5.1.44,3.5.1.5,3.5.1.6;	3/3.5.1A1;	0.0347395	1	0.333333	0.1	0	0	0	0	0
R03909/3.5.1A1/3.5.1.4;	3/3.5.1A1;	0.0347395	1	0.333333	0.1	0	0	0	0	0
R01990/3.5.3A1/3.5.3.7;	3/3.5.1A1;	0.0345622	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R10347/3.5.3A1/3.5.3.24;	3/3.5.1A1;	0.0345622	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R01418(r)/3.5.3A1/3.5.3.20;	3/3.5.1A1;	0.0344037	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R04857/3.5.1A2/;	3/3.5.1A1;	0.0342612	0.8	0.416667	0.0869565	0.0294118	0	0	0	0
R02458/3.5.3A1/3.5.3.10;	3/3.5.1A1;	0.0340909	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R03250(r)/3.5.3A1/;	3/3.5.1A1;	0.0340909	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R00551/3.5.3A1/3.5.3.1;	3/3.5.1A1;	0.0340909	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R04641/3.5.99A1/3.5.4.20;	3/3.5.1A1;	0.0340715	0.6	0.5	0.230769	0.0444444	0	0	0	0
R03800(r)/3.5.4A1(rev)/3.5.4.23;	3/3.5.1A1;	0.0340715	0.6	0.636364	0.2	0.0487805	0	0	0	0
R05170/3.5.3A3/3.5.3.21;	3/3.5.1A1;	0.0339367	0.6	0.5	0.130435	0	0	0	0	0
R01663(r)/3.5.4A1(rev)/3.5.4.12;	3/3.5.1A1;	0.0338409	0.6	0.636364	0.2	0.0487805	0	0	0	0
R02485(r)/3.5.4A1(rev)/3.5.4.5;	3/3.5.1A1;	0.0338409	0.6	0.636364	0.2	0.0487805	0	0	0	0
R02325(r)/3.5.4A1(rev)/3.5.4.13;	3/3.5.1A1;	0.0338409	0.6	0.636364	0.2	0.0487805	0	0	0	0
R03593(r)/3.5.5A1(rev)/3.5.5.2;	3/3.5.1A1;	0.033543	1	0.25	0.142857	0.0540541	0	0	0	0
R05591(r)/3.5.5A1(rev)/3.5.5.1;	3/3.5.1A1;	0.0334076	1	0.25	0.142857	0.0294118	0	0	0	0
R05591(r)/3.5.5A1(rev)/3.5.5.1;	3/3.5.1A1;	0.0334076	1	0.25	0.142857	0.0294118	0	0	0	0
R10466/3.5.4A1/3.5.3.25;	3/3.5.1A1;	0.0333333	0.6	0.333333	0.125	0.030303	0	0	0	0
R00568(r)/3.5.4A1(rev)/3.5.4.13;	3/3.5.1A1;	0.0330578	0.6	0.636364	0.2	0.0487805	0	0	0	0
R01878(r)/3.5.4A1(rev)/3.5.4.5;	3/3.5.1A1;	0.0330578	0.6	0.636364	0.2	0.0487805	0	0	0	0
R05357/3.5.3A1/3.5.3.22;	3/3.5.1A1;	0.0328228	0.5	0.384615	0.136364	0.0344828	0	0	0	0
R09980(r)/3.5.1A1(rev)/3.5.1.110;	3/3.5.1A1;	0.0327103	1	0.384615	0.0416667	0	0	0	0	0
R09948(r)/3.5.1A2(rev)/3.5.1.110;	3/3.5.1A1;	0.0324074	0.8	0.416667	0.0454545	0	0	0	0	0
R09947(r)/3.5.1A1(rev)/3.5.1.110;	3/3.5.1A1;	0.0323326	1	0.384615	0.0416667	0	0	0	0	0
R03800/3.5.4A1/3.5.4.23;	3/3.5.1A1;	0.0323129	0.6	0.636364	0.153846	0.0238095	0.0149254	0	0	0
R02485/3.5.4A1/3.5.4.5;	3/3.5.1A1;	0.0320946	0.6	0.636364	0.153846	0.0238095	0.0149254	0	0	0
R01663/3.5.4A1/3.5.4.12;	3/3.5.1A1;	0.0320946	0.6	0.636364	0.153846	0.0238095	0.0149254	0	0	0
R02325/3.5.4A1/3.5.4.13;	3/3.5.1A1;	0.0320946	0.6	0.636364	0.153846	0.0238095	0.0149254	0	0	0
R09950(r)/3.5.1A2(rev)/3.5.1.110;	3/3.5.1A1;	0.0320366	0.8	0.416667	0.0454545	0	0	0	0	0
R09949(r)/3.5.1A1(rev)/3.5.1.110;	3/3.5.1A1;	0.0319635	1	0.384615	0.0416667	0	0	0	0	0
R08221(r)/3.5.4A1(rev)/3.5.4.5;	3/3.5.1A1;	0.0317965	0.6	0.636364	0.185185	0.0444444	0	0	0	0
R01127/3.5.1A5/2.1.2.3,3.5.4.10;	3/3.5.1A1;	0.0317965	0.6	0.5	0.16	0.0697674	0.0138889	0	0	0
R01589(r)/3.5.3A1(rev)/3.5.3.16;	3/3.5.1A1;	0.0316302	0.5	0.384615	0.0952381	0	0	0	0	0
R05551(r)/3.5.3A3/3.5.1.4;	3/3.5.1A1;	0.0315534	0.6	0.285714	0.142857	0	0	0	0	0
R05560/3.5.99A1/3.5.4.42;	3/3.5.1A1;	0.0315399	0.6	0.428571	0.129032	0.0217391	0	0	0	0
R05560/3.5.99A1/3.5.4.42;	3/3.5.1A1;	0.0315399	0.6	0.428571	0.129032	0.0217391	0	0	0	0
R01878/3.5.4A1/3.5.4.5;	3/3.5.1A1;	0.0313531	0.6	0.636364	0.153846	0.0238095	0.0149254	0	0	0
R00568/3.5.4A1/3.5.4.13;	3/3.5.1A1;	0.0313531	0.6	0.636364	0.153846	0.0238095	0.0149254	0	0	0
R04349(r)/3.5.5A1(rev)/3.5.5.6;	3/3.5.1A1;	0.0313152	1	0.25	0.142857	0.0294118	0	0	0	0
