ENTRY;GENERATION;INCHICODE;INCHIKEY;SMILES;FORMULA
421;1;LLFSBZMJIFOSTN;LLFSBZMJIFOSTN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC2=C(O)OCO2)N1C(=O)CO;
422;1;UPFGNRBMSPYHFS;UPFGNRBMSPYHFS-UHFFFAOYSA-N;C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
423;1;JLSSLZXMADGVQY;JLSSLZXMADGVQY-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=CCOCO)=CO)N1C(=O)CO;
424;1;DWJLGLIMIUHENJ;DWJLGLIMIUHENJ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC2=COCO2)N1C(=O)CO;
425;1;QSIBDMWMGOVGJZ;QSIBDMWMGOVGJZ-UHFFFAOYSA-N;[H]OC1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
426;1;TZIHFWKZFHZASV;TZIHFWKZFHZASV-UHFFFAOYSA-O;[H][O+]=COC;
427;1;NJLJTKJJRDNTCV;NJLJTKJJRDNTCV-UHFFFAOYSA-O;[H][O+]=CN1C(C(=O)OC)CC2=C(NC3=CC=CC=C32)C1C1=CC=C2OCOC2=C1;
428;1;NJLJTKJJRDNTCV;NJLJTKJJRDNTCV-UHFFFAOYSA-O;[H][O+]=CN1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1;
429;1;NJLJTKJJRDNTCV;NJLJTKJJRDNTCV-UHFFFAOYSA-O;[H][O+]=CN1C(C(=O)OC)CC2=C(NC3=CC=CC=C32)C1C1=CC2=C(C=C1)OCO2;
430;1;KJKIEFUPAPPGBC;KJKIEFUPAPPGBC-UHFFFAOYSA-N;[H]OC12NC(C(O)C(C)O)CNC1=NC(N)=NC2=O;
431;1;MMCFCXPNRANRJL;MMCFCXPNRANRJL-UHFFFAOYSA-N;[H]COc1ccc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)cc1O[H];
432;1;QOYITWAZNTVATP;QOYITWAZNTVATP-UHFFFAOYSA-N;[H]COc1cc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)ccc1O[H];
433;1;WHHXCBLYKQQSGB;WHHXCBLYKQQSGB-UHFFFAOYSA-N;COC(=O)C1=Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
434;1;YTNIXZGTHTVJBW;YTNIXZGTHTVJBW-UHFFFAOYSA-N;[H]N1c2cc(C)c(C)cc2N(CC(O)C(O)C(O)COP(=O)(O)O)c2c1c(=O)[nH]c(=O)n2[H];
435;1;QCIPMWHCEPSHOW;QCIPMWHCEPSHOW-UHFFFAOYSA-N;[H]C([H])C(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
436;1;DQJJGUJYQPLHRL;DQJJGUJYQPLHRL-UHFFFAOYSA-O;[H]O[C+]1([H])([H]C2C=C[N+](C3OC(COP(=O)(O)OP(=O)(O)OCC4OC(N5C=NC6=C(N)N=CN=C65)C(O)C4O)C(O)C3O)C=C2C(N)=O)C2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N(C(=O)CO)C1C(=O)OC;
437;1;AEGNQLOZKZWQIU;AEGNQLOZKZWQIU-UHFFFAOYSA-O;[H]O[C+]([H])(O)([H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=C1C(N)=O)C(=O)N1C(C(=O)OC)CC2=C(NC3=CC=CC=C32)C1C1=CC=C2OCOC2=C1;
438;1;DQJJGUJYQPLHRL;DQJJGUJYQPLHRL-UHFFFAOYSA-O;[H]O[C+]1([H])([H]C2C=C[N+](C3OC(COP(=O)(O)OP(=O)(O)OCC4OC(N5C=NC6=C(N)N=CN=C65)C(O)C4O)C(O)C3O)C=C2C(N)=O)C2=C(NC3=C2C=CC=C3)C(C2=CC=C3OCOC3=C2)N(C(=O)CO)C1C(=O)OC;
439;1;AEGNQLOZKZWQIU;AEGNQLOZKZWQIU-UHFFFAOYSA-O;[H]O[C+]([H])(O)([H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=C1C(N)=O)C(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1;
440;1;DQJJGUJYQPLHRL;DQJJGUJYQPLHRL-UHFFFAOYSA-O;[H]O[C+]1([H])([H]C2C=C[N+](C3OC(COP(=O)(O)OP(=O)(O)OCC4OC(N5C=NC6=C(N)N=CN=C65)C(O)C4O)C(O)C3O)C=C2C(N)=O)C2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N(C(=O)CO)C1C(=O)OC;
441;1;AEGNQLOZKZWQIU;AEGNQLOZKZWQIU-UHFFFAOYSA-O;[H]O[C+]([H])(O)([H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=C1C(N)=O)C(=O)N1C(C(=O)OC)CC2=C(NC3=CC=CC=C32)C1C1=CC2=C(C=C1)OCO2;
442;1;QTBSBXVTEAMEQO;QTBSBXVTEAMEQO-UHFFFAOYSA-N;[H]OC(C)=O;
443;1;ARENXKMLFLYXIN;ARENXKMLFLYXIN-UHFFFAOYSA-N;[H]OC(=O)C(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
444;1;XJYACPLTWKBAIB;XJYACPLTWKBAIB-UHFFFAOYSA-N;[H]C12CC(C(=O)OC)N(C(=O)CO)C(c3ccc4c(c3)OCO4)C1([H])Nc1ccccc12;
445;1;AJHWGLHOTGTPLV;AJHWGLHOTGTPLV-UHFFFAOYSA-N;[H]C1C=CC=C2C3=C(NC21[H])C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C(=O)OC)C3;
446;1;FRHDGMHXUSUYLZ;FRHDGMHXUSUYLZ-UHFFFAOYSA-N;[H]C1C=c2[nH]c3c(c2=CC1[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
447;1;CBKGZBXQBPRJMX;CBKGZBXQBPRJMX-UHFFFAOYSA-N;[H]C1C=CC=C2NC3=C(CC(C(=O)OC)N(C(=O)CO)C3c3ccc4c(c3)OCO4)C21[H];
448;1;DPYDJEKCASCCIS;DPYDJEKCASCCIS-UHFFFAOYSA-N;[H]C1C=C2OCOC2=CC1([H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
449;1;KZMSNNTXGSLTAC;KZMSNNTXGSLTAC-UHFFFAOYSA-N;[H]C1C=C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C=C2OCOC21[H];
450;1;OQHDYSLXPBIGMU;OQHDYSLXPBIGMU-UHFFFAOYSA-N;[H]C1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC=C2OCOC21[H];
451;1;GBNMZBYUYCFXMO;GBNMZBYUYCFXMO-UHFFFAOYSA-N;[H]C12C=CC=CC1([H])C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
452;1;WWFUWCBLRJRPRW;WWFUWCBLRJRPRW-UHFFFAOYSA-N;[H]C1C=Cc2c([nH]c3c2CC(C(=O)OC)N(C(=O)CO)C3c2ccc3c(c2)OCO3)C1[H];
453;1;AYMBUEKGKBJEJW;AYMBUEKGKBJEJW-UHFFFAOYSA-N;[H]C1C=Cc2[nH]c3c(c2C1[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
454;1;NQNLDAMYKGSLFJ;NQNLDAMYKGSLFJ-UHFFFAOYSA-N;[H]C1C2=C(C=CC1([H])C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CO)OCO2;
455;1;JPGLJDHKSPJDIR;JPGLJDHKSPJDIR-UHFFFAOYSA-N;[H]C1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC2=C(OCO2)C1[H];
456;1;JKFGFNFTHJOKEO;JKFGFNFTHJOKEO-UHFFFAOYSA-N;[H]C12C=CC(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)=CC1([H])OCO2;
457;1;IAEJPYSXBRZZGG;IAEJPYSXBRZZGG-UHFFFAOYSA-N;[H]OC(=O)C12C=CC([H])C=C1C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
458;1;JUGCIOFHALWJQX;JUGCIOFHALWJQX-UHFFFAOYSA-N;[H]OC(=O)C1C=CC([H])c2c1[nH]c1c2CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
459;1;GYMCKCFPDGMRGB;GYMCKCFPDGMRGB-UHFFFAOYSA-N;[H]OC(=O)C1C=CC2([H])C(=C1)NC1=C2CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
460;1;TUJKUJKYHRWUNG;TUJKUJKYHRWUNG-UHFFFAOYSA-N;[H]OC(=O)C1C=CC2([H])NC3=C(CC(C(=O)OC)N(C(=O)CO)C3c3ccc4c(c3)OCO4)C2=C1;
461;1;FXQSOWQXTQWUDY;FXQSOWQXTQWUDY-UHFFFAOYSA-N;[H]OC(=O)C1C=CC([H])c2[nH]c3c(c21)CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
462;1;UODRVVNDRUSGKC;UODRVVNDRUSGKC-UHFFFAOYSA-N;[H]OC(=O)C12C=CC([H])C=C1NC1=C2CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
463;1;DYKWZCKXYHAMND;DYKWZCKXYHAMND-UHFFFAOYSA-N;[H]OC(=O)C1(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C=CC2([H])OCOC2=C1;
464;1;ZDWAPDSZNMARNL;ZDWAPDSZNMARNL-UHFFFAOYSA-N;[H]OC(=O)C1C=C2OCOC2([H])C=C1C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
465;1;MDVVJVFLVAEMDT;MDVVJVFLVAEMDT-UHFFFAOYSA-N;[H]OC(=O)C1C=C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C([H])C2=C1OCO2;
466;1;OOHIEOUBAAFFIW;OOHIEOUBAAFFIW-UHFFFAOYSA-N;[H]OC(=O)C12C=CC([H])(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)C=C1OCO2;
467;1;CKLHEUXHWBEKPL;CKLHEUXHWBEKPL-UHFFFAOYSA-N;[H]OC(=O)C12C=C(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)C([H])C=C1OCO2;
468;1;RWOFQDQATCWJLJ;RWOFQDQATCWJLJ-UHFFFAOYSA-N;[H]OC(=O)C1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC([H])C2=C1OCO2;
469;1;WLQZLJSKPVFWNM;WLQZLJSKPVFWNM-UHFFFAOYSA-N;[H]OC(=O)C12NC3=C(CC(C(=O)OC)N(C(=O)CO)C3c3ccc4c(c3)OCO4)C1=CC=CC2[H];
470;1;YNNNZBYETOFYPM;YNNNZBYETOFYPM-UHFFFAOYSA-N;[H]OC(=O)C1C=CC=C2C3=C(NC21[H])C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C(=O)OC)C3;
471;1;MBELMFVKMBQBFT;MBELMFVKMBQBFT-UHFFFAOYSA-N;[H]OC(=O)C1C=c2[nH]c3c(c2=CC1[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
472;1;NYQKVBZCWBWDQY;NYQKVBZCWBWDQY-UHFFFAOYSA-N;[H]OC(=O)C1C=c2c3c([nH]c2=CC1[H])C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C(=O)OC)C3;
473;1;FYFPUCVORFLODA;FYFPUCVORFLODA-UHFFFAOYSA-N;[H]OC(=O)C1C=CC=C2NC3=C(CC(C(=O)OC)N(C(=O)CO)C3c3ccc4c(c3)OCO4)C21[H];
474;1;HDUOKHBTZMEHOW;HDUOKHBTZMEHOW-UHFFFAOYSA-N;[H]OC(=O)C12C(=CC=CC1[H])NC1=C2CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
475;1;ZAACIZODFHEQKY;ZAACIZODFHEQKY-UHFFFAOYSA-N;[H]OC(=O)C1(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C=C2OCOC2=CC1[H];
476;1;PENVESLSUBHOEL;PENVESLSUBHOEL-UHFFFAOYSA-N;[H]OC(=O)C1C=C2OCOC2=CC1([H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
477;1;ZUGZVXYVNHSOAU;ZUGZVXYVNHSOAU-UHFFFAOYSA-N;[H]OC(=O)C1C=C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C=C2OCOC21[H];
478;1;YNUHGOLXXIKLAS;YNUHGOLXXIKLAS-UHFFFAOYSA-N;[H]OC(=O)C12OCOC1=CC(C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CO)=CC2[H];
479;1;JZTBTLCMHLQSQV;JZTBTLCMHLQSQV-UHFFFAOYSA-N;[H]OC(=O)C12OCOC1=CC=C(C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CO)C2[H];
480;1;YVGKVRJKBXUTPK;YVGKVRJKBXUTPK-UHFFFAOYSA-N;[H]OC(=O)C1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC=C2OCOC21[H];
481;1;HGUNHAWVRSCAKJ;HGUNHAWVRSCAKJ-UHFFFAOYSA-N;[H]OC(=O)C12C=CC=CC1([H])C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
482;1;HAGRHOLKVVSONJ;HAGRHOLKVVSONJ-UHFFFAOYSA-N;[H]OC(=O)C1c2[nH]c3c(c2C=CC1[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
483;1;GQJVJQFRHHDEET;GQJVJQFRHHDEET-UHFFFAOYSA-N;[H]OC(=O)C1C=Cc2c([nH]c3c2CC(C(=O)OC)N(C(=O)CO)C3c2ccc3c(c2)OCO3)C1[H];
484;1;LPZRDZADWNUKCR;LPZRDZADWNUKCR-UHFFFAOYSA-N;[H]OC(=O)C1C=Cc2[nH]c3c(c2C1[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
485;1;NVXZNPDEBAKAQM;NVXZNPDEBAKAQM-UHFFFAOYSA-N;[H]OC(=O)C1c2c([nH]c3c2CC(C(=O)OC)N(C(=O)CO)C3c2ccc3c(c2)OCO3)C=CC1[H];
486;1;CJQCDHCDYLYCLP;CJQCDHCDYLYCLP-UHFFFAOYSA-N;[H]OC(=O)C12C=CC=CC1([H])NC1=C2CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
487;1;MQMWOSCBMJUWTO;MQMWOSCBMJUWTO-UHFFFAOYSA-N;[H]OC(=O)C1(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C=CC2=C(OCO2)C1[H];
488;1;UZGQPBDOQFBLFZ;UZGQPBDOQFBLFZ-UHFFFAOYSA-N;[H]OC(=O)C1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC2=C(OCO2)C1[H];
489;1;ONLLWILDGYFYKS;ONLLWILDGYFYKS-UHFFFAOYSA-N;[H]OC(=O)C1C2=C(C=C(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)C1[H])OCO2;
490;1;VQCHBFGPHIRWJA;VQCHBFGPHIRWJA-UHFFFAOYSA-N;[H]OC(=O)C12C=CC(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)=CC1([H])OCO2;
491;1;WDNUMOIHYSVPCT;WDNUMOIHYSVPCT-UHFFFAOYSA-N;[H]OC(=O)C12C=C(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)C=CC1([H])OCO2;
492;1;IPDZRIFFWCRHIW;IPDZRIFFWCRHIW-UHFFFAOYSA-N;[H]OC(=O)C1C2=C(C=CC1([H])C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CO)OCO2;
493;1;ZGZCCOQZVSDZRA;ZGZCCOQZVSDZRA-UHFFFAOYSA-O;COC(=O)C1=CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)=[N+]1C(=O)CO;
494;1;ZGZCCOQZVSDZRA;ZGZCCOQZVSDZRA-UHFFFAOYSA-O;COC(=O)C1=CC2=C(NC3=C2C=CC=C3)C(C2=CC=C3OCOC3=C2)=[N+]1C(=O)CO;
495;1;ZGZCCOQZVSDZRA;ZGZCCOQZVSDZRA-UHFFFAOYSA-O;COC(=O)C1=CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)=[N+]1C(=O)CO;
496;1;PEWMDOUSMJTZBN;PEWMDOUSMJTZBN-UHFFFAOYSA-N;[H]C(N)(OC)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
497;1;RPUUYGKYHXYGCV;RPUUYGKYHXYGCV-UHFFFAOYSA-N;[H]C(N)(CO)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
498;1;NFKKUBIKMGLXGJ;NFKKUBIKMGLXGJ-UHFFFAOYSA-N;COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12;
499;1;ORLGBOOEVVJNHB;ORLGBOOEVVJNHB-UHFFFAOYSA-N;COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
500;1;LKWZELQCJFAHJC;LKWZELQCJFAHJC-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2=CC=C=C=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
501;1;SVDJVCXGVDREDS;SVDJVCXGVDREDS-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2=C=C=CC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
502;1;RKDTYCSQDNTGRJ;RKDTYCSQDNTGRJ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=C=C=C3OCOC3=C2)N1C(=O)CO;
503;1;XHDOXDANRBOITI;XHDOXDANRBOITI-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2C=C=C=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
504;1;ONCHYHTXGKFRDG;ONCHYHTXGKFRDG-UHFFFAOYSA-O;COC(=O)C1=[N+](C(=O)CO)C(C2=CC=C3OCOC3=C2)C2=C(C1)C1=CC=CC=C1N2;
505;1;IAWVZIYFZYBXJQ;IAWVZIYFZYBXJQ-UHFFFAOYSA-O;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)=[N+]1C(=O)CO;
506;1;IAWVZIYFZYBXJQ;IAWVZIYFZYBXJQ-UHFFFAOYSA-O;COC(=O)C1CC2=C(NC3=C2C=CC=C3)C(C2=CC=C3OCOC3=C2)=[N+]1C(=O)CO;
507;1;ONCHYHTXGKFRDG;ONCHYHTXGKFRDG-UHFFFAOYSA-O;COC(=O)C1=[N+](C(=O)CO)C(C2=CC=C3OCOC3=C2)C2=C(C1)C1=C(C=CC=C1)N2;
508;1;IAWVZIYFZYBXJQ;IAWVZIYFZYBXJQ-UHFFFAOYSA-O;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)=[N+]1C(=O)CO;
509;1;ONCHYHTXGKFRDG;ONCHYHTXGKFRDG-UHFFFAOYSA-O;COC(=O)C1=[N+](C(=O)CO)C(C2=CC3=C(C=C2)OCO3)C2=C(C1)C1=CC=CC=C1N2;
510;1;YUEIBABSIJHRHE;YUEIBABSIJHRHE-UHFFFAOYSA-N;O=C(OCO)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
511;1;HQEDEGZDNBNKHQ;HQEDEGZDNBNKHQ-UHFFFAOYSA-N;COC(=O)C1(O)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
512;1;QKBIGJUJQBKDEM;QKBIGJUJQBKDEM-UHFFFAOYSA-N;COC(=O)C1C(O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
513;1;FICSYFHWNRCKAU;FICSYFHWNRCKAU-UHFFFAOYSA-N;COC(=O)C1Cc2c(n(O)c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
514;1;XENWVQISBHYDRM;XENWVQISBHYDRM-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c(O)cccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
515;1;QWDYVCIQBOWDHM;QWDYVCIQBOWDHM-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3cc(O)ccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
516;1;ZAHVKWGOBPJMOI;ZAHVKWGOBPJMOI-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccc(O)cc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
517;1;FFULKLJBSBCAKW;FFULKLJBSBCAKW-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3cccc(O)c23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
518;1;GLVJLFOHYJBEQR;GLVJLFOHYJBEQR-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(O)(c2ccc3c(c2)OCO3)N1C(=O)CO;
519;1;ODELQTVGBXBAMN;ODELQTVGBXBAMN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(cc2O)OCO3)N1C(=O)CO;
520;1;IZHSQQKLEWKJPN;IZHSQQKLEWKJPN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc(O)c3c(c2)OCO3)N1C(=O)CO;
521;1;HCHHRIOSWDSCMC;HCHHRIOSWDSCMC-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2O)OCO3)N1C(=O)CO;
522;1;AGPSPQZQGOPXGB;AGPSPQZQGOPXGB-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OC(O)O3)N1C(=O)CO;
523;1;ONHDOBIJQZVHOG;ONHDOBIJQZVHOG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C(O)O;
524;1;UAFCIGXYHBUKIH;UAFCIGXYHBUKIH-UHFFFAOYSA-N;COCC1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
525;1;HMTVBLADEMGEID;HMTVBLADEMGEID-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1CCO;
526;1;FHZDREZYQLYXSU;FHZDREZYQLYXSU-UHFFFAOYSA-O;C[O+](=O)C(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
527;1;MQWVQBJRAHZQJW;MQWVQBJRAHZQJW-UHFFFAOYSA-N;CO[C+](=O)(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
528;1;IZHPJODSELVPCV;IZHPJODSELVPCV-UHFFFAOYSA-N;COC(=O)[C+]1(=O)CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
529;1;VZEHNTHVXYEVLH;VZEHNTHVXYEVLH-UHFFFAOYSA-N;COC(=O)C1C(=O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
530;1;KBMBYYWSEMYIFW;KBMBYYWSEMYIFW-UHFFFAOYSA-N;COC(=O)C1C[C+]2(=O)=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
531;1;ILXQYAZNJQCJIJ;ILXQYAZNJQCJIJ-UHFFFAOYSA-N;COC(=O)C1CC2=[C+](=O)(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
532;1;PUSJCWXIBVNHLK;PUSJCWXIBVNHLK-UHFFFAOYSA-N;COC(=O)C1CC2=C(N[C+]3(=O)=CC=CC=C23)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
533;1;OFHZQNMFLIIVKP;OFHZQNMFLIIVKP-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=[C+]32=O)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
534;1;PWHNGZCVUSFRSQ;PWHNGZCVUSFRSQ-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=C32)[C+](=O)(C2=CC=C3OCOC3=C2)N1C(=O)CO;
535;1;JBPBJRQCAAIRLP;JBPBJRQCAAIRLP-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=C32)C([C+]2(=O)=CC=C3OCOC3=C2)N1C(=O)CO;
536;1;QGJSYSRQMOLXFU;QGJSYSRQMOLXFU-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=[C+]3(=O)OCOC3=C2)N1C(=O)CO;
537;1;ZFEMYOULNWALEN;ZFEMYOULNWALEN-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCO[C+]3(=O)=C2)N1C(=O)CO;
538;1;PCBNRIBZAUTRDC;PCBNRIBZAUTRDC-UHFFFAOYSA-O;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OC[O+](=O)C3=C2)N1C(=O)CO;
539;1;LJXSYRCBLRPFKK;LJXSYRCBLRPFKK-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3oc(=O)oc3c2)N1C(=O)CO;
540;1;FCDKDSQRIGIDLK;FCDKDSQRIGIDLK-UHFFFAOYSA-O;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3C(=C2)OC[O+]3=O)N1C(=O)CO;
541;1;CAYXDIVAEUQHSP;CAYXDIVAEUQHSP-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1[C+](=O)(=O)CO;
542;1;YQKOZOPJUISLBH;YQKOZOPJUISLBH-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C(=O)O;
543;1;PUSJCWXIBVNHLK;PUSJCWXIBVNHLK-UHFFFAOYSA-N;COC(=O)C1CC2=C(N[C+]3(=O)=C2C=CC=C3)C(C2=CC=C3OCOC3=C2)N1C(=O)CO;
