;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
30;560;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+QGXORISIMSASPC;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3c2=CC(=O)CC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
31;561;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+LCXVCBXSZLRCED+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3c2=CCC(=O)C=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
32;562;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+VFWWZPZNYPSFAD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1CC2=C(NC3=CC=CC(=O)C32)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
33;563;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+IBQKBOWQZMZQQK+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(C2C=C3OCOC3=CC2=O)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
34;564;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+ZWFLHJFRWJIDCF;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC(=O)C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
35;565;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+XNMICBYQNSMFEO;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC=C3OCOC3C2=O)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
36;566;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+UMKSJBNRHFTCNV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3c2C=CC(=O)C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
37;567;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+IVYVWHDLOLHIIQ+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3c2C=CCC3=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
38;568;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+XFUXPFSQZNMLDN;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3c2C(=O)CC=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
39;569;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+MFLRNCZIGUFSFP+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3c2CC(=O)C=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
40;608;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+ZERXPFJKKYEKCJ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(C2C=CC3=C(OCO3)C2=O)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
41;609;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+YSZWSASTFLOFGY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(OCO3)C(=O)C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
42;610;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+UZIRNBCOBJZLOL;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(CC2=O)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
43;650;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>MHAJPDPJQMAIIY+OLTNKHRECIAOBT;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C=O.OO;1.1.3A1;pairs;ratio
44;676;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>HABKAKCVCQSSLB+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.11.1A1(rev);pairs;ratio
45;677;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>GTOLXBDBXZRCKU+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(O)CO.OO;1.11.1A1(rev);pairs;ratio
46;702;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>OLTNKHRECIAOBT+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C=O.O.O;1.11.1A1;pairs;ratio
47;728;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NXKQTPCNGOWPRX+VNWKTOKETHGBQD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C.O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
48;730;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+OKKJLVBELUTLKV+UNNYJLAHKOSYSA;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CO.O=CC1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
49;732;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+QLZZDFRGHKCMHL+TZIHFWKZFHZASV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC=O.O=C(CO)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
50;734;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NJAFDQGNGVQMDU+PPRBRSHJHWRWRW;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)CN(C(=O)CO)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1.Cc1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.11.1C2(rev);pairs;ratio
51;735;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>ADMFVJNMZFLYHG+MHAJPDPJQMAIIY+NJAFDQGNGVQMDU;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)CCc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.11.1C2(rev);pairs;ratio
52;737;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DEFZUNYYNVOWJB+MHAJPDPJQMAIIY+PPRBRSHJHWRWRW;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C(C)N(C(=O)CO)C(CNc1ccccc1)c1ccc2c(c1)OCO2.COC(=O)CN(C(=O)CO)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1.OO;1.11.1C2(rev);pairs;ratio
53;739;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DEFZUNYYNVOWJB+MHAJPDPJQMAIIY+VSCNXZQUSSTZFQ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CC=CC=CNC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2.COC(=O)C(C)N(C(=O)CO)C(CNc1ccccc1)c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
54;740;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>AVVQCJHXWPKJHK+LRAHZTKQYCEIER+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C(CCc1ccccc1N)N(Cc1ccc2c(c1)OCO2)C(=O)CO.COC(=O)C1CC(c2ccccc2)=CC(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
55;741;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DSWRHMBEBMROEO+LRAHZTKQYCEIER+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C(CCc1ccccc1N)N(Cc1ccc2c(c1)OCO2)C(=O)CO.COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CO.OO;1.11.1C2(rev);pairs;ratio
56;743;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>AVVQCJHXWPKJHK+KNTHVZMWXTZSRF+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CC=CC=CC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1.COC(=O)C1CC(c2ccccc2)=CC(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
57;745;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>KNTHVZMWXTZSRF+MHAJPDPJQMAIIY+VSCNXZQUSSTZFQ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CC=CC=CC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1.CC=CC=CNC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
58;746;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>CEXYIYMVKMHQPS+MHAJPDPJQMAIIY+MOHVPMZIMFQCDV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=CC=C1CNC2=C1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2.C=c1[nH]c2c(c1=CC)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
59;748;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>CRXNBZXTJUZRBN+MHAJPDPJQMAIIY+QHUXADORJIVOMX;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=CC=C1CC2=C(N1)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2.C=c1c2c([nH]c1=CC)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2.OO;1.11.1C2(rev);pairs;ratio
60;753;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DMDBOFDKWIHTLF+FTNJQNQLEGKTGD+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)CN1C(=O)CO.OO.c1ccc2c(c1)OCO2;1.11.1C2(rev);pairs;ratio
61;754;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>ADMFVJNMZFLYHG+DSWRHMBEBMROEO+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CO.COC(=O)CCc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.11.1C2(rev);pairs;ratio
62;756;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>GFOOUMBAOGHSLU+MHAJPDPJQMAIIY+NONUIURJKXXZPT;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=C1OCOC1=CC.COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC=C2COCO2)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
63;757;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>AKJRHRCAOOBPNH+MHAJPDPJQMAIIY+VTVVBLNKROQFHU;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=C(C=C1COCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.C=C1OCOC1=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
64;759;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+VINXQBZEQKKPGT+WMVRGWHQRBWHTG;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=COCO)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
65;760;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>CFVCBFVMRNKZSH+MHAJPDPJQMAIIY+VINXQBZEQKKPGT;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OC)c2)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
66;762;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NQYIVQTYNCPCCG+WMVRGWHQRBWHTG;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=COCO)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OC)cc2)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
67;765;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NQYIVQTYNCPCCG+UIOKAOAWEUIQBV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)c(O)c2)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OC)cc2)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
68;767;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>CFVCBFVMRNKZSH+MHAJPDPJQMAIIY+UIOKAOAWEUIQBV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)c(O)c2)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OC)c2)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
69;771;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>LIPVUDSNGRJSQE+MHAJPDPJQMAIIY+WGCNASOHLSPBMP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1.O=CCO.OO;1.11.1C2(rev);pairs;ratio
70;774;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NJLJTKJJRDNTCV+OKKJLVBELUTLKV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C=O.OO;1.11.1C2(rev);pairs;ratio
71;776;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+QCIPMWHCEPSHOW+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(C)=O.O.OO;1.11.1C2(rev);pairs;ratio
72;778;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>IDNYWJGLDSXSLG+MHAJPDPJQMAIIY+PFLPRKRIHQSFKN;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1.CC=Cc1c[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
73;779;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>AVVQCJHXWPKJHK+IDNYWJGLDSXSLG+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1.COC(=O)C1CC(c2ccccc2)=CC(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.11.1C2(rev);pairs;ratio
74;781;1;NGIQKHSUJGWVQU+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>GWBNIPDSUSCUNO+MHAJPDPJQMAIIY+NRSUFCPLSAVPNR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O>>C=Cc1[nH]c2c(c1C)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2.C=Cc1c(C)[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
