ENTRY;GENERATION;INCHICODE;INCHIKEY;SMILES;FORMULA
970;1;RFFYHSYLCCBNMQ;RFFYHSYLCCBNMQ-UHFFFAOYSA-N;[H]C12C=CC(OP(=O)(O)O)C=C1NC1=C2CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
971;1;BAJQQTKJRLTQHO;BAJQQTKJRLTQHO-UHFFFAOYSA-N;[H]C12NC3=CC=CC(OP(=O)(O)O)C3=C1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
972;1;CVLFALAPGUFNHG;CVLFALAPGUFNHG-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1=C=CC(OC)=C=C1;
973;1;RRLWYLINGKISHN;RRLWYLINGKISHN-UHFFFAOYSA-N;[H]OCOCC;
974;1;WCUYTYFJZVUNSW;WCUYTYFJZVUNSW-UHFFFAOYSA-N;CNCC(=O)N1C(=C2C=C=C(OC)C=C2)c2[nH]c3ccccc3c2CC1C(=O)OC;
975;1;ILKVDTFYHCTVMA;ILKVDTFYHCTVMA-UHFFFAOYSA-N;[H]OCOCC=C;
976;1;SBHWNJIPDLIKOS;SBHWNJIPDLIKOS-UHFFFAOYSA-N;[H]OC([H])(OC)C1C(OP(=O)(O)O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CNC;
977;1;YMWKXBMVFZSSRY;YMWKXBMVFZSSRY-UHFFFAOYSA-N;COC(=O)C=Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12;
978;1;RKFJMQIUSJCMRD;RKFJMQIUSJCMRD-UHFFFAOYSA-N;[H]N(C(=O)CNC)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
979;1;YFIMIJIGVDXGKE;YFIMIJIGVDXGKE-UHFFFAOYSA-N;[H]OC(NC)C([H])(N)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
980;1;KSHPIVMJUYMDSF;KSHPIVMJUYMDSF-UHFFFAOYSA-N;CNC=C(N)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
981;1;VFUFWGDLGDILGC;VFUFWGDLGDILGC-UHFFFAOYSA-N;CNCC(=O)N1C(=C(N)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
982;1;YMFPWDHPMPWZMS;YMFPWDHPMPWZMS-UHFFFAOYSA-N;CNC=C=O;
983;1;FBDCOVXTUSZWBV;FBDCOVXTUSZWBV-UHFFFAOYSA-N;C=C(C(=O)OC)N(C(=O)CNC)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
984;1;PWACPEGIZWXJHO;PWACPEGIZWXJHO-UHFFFAOYSA-N;CNCC(=O)N1C=Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
985;1;XKFSBHGRJDAUAU;XKFSBHGRJDAUAU-UHFFFAOYSA-N;C=CC=CCNC1=C=CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
986;1;LHLRKOXTGVQZKU;LHLRKOXTGVQZKU-UHFFFAOYSA-N;[H]c1ccccc1NCC(c1ccc2c(c1)OCO2)N(CC(=O)OC)C(=O)CNC;
987;1;ORELBNVXUOLQMS;ORELBNVXUOLQMS-UHFFFAOYSA-N;CNCC(=O)N1C(c2ccc3c(c2)OCO3)=C=C(c2ccccc2)CC1C(=O)OC;
988;1;FNCZMXOEXXFCAB;FNCZMXOEXXFCAB-UHFFFAOYSA-N;CNCC(=O)N1C(=C=CC=C2COCO2)c2[nH]c3ccccc3c2CC1C(=O)OC;
989;1;UWTPOKJTIUJBEP;UWTPOKJTIUJBEP-UHFFFAOYSA-N;C1=C=C2OCOC2=CC=1;
990;1;JOUWULPRNYRBSF;JOUWULPRNYRBSF-UHFFFAOYSA-N;CNCC(=O)N(C(C)C(=O)OC)C(CNC1=C=C=CC=C1)c1ccc2c(c1)OCO2;
991;1;OISZNWITGKBEGZ;OISZNWITGKBEGZ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC(C2=C=C=CC=C2)=CC1c1ccc2c(c1)OCO2;
992;1;CLAKLOLZOZXBSW;CLAKLOLZOZXBSW-UHFFFAOYSA-N;C1=C=CC2=C(C=1)OCO2;
993;1;XVKDXZVAGROIBC;XVKDXZVAGROIBC-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1=CC(OC)=C=C=C1;
994;1;NQXKCFUYCREAFF;NQXKCFUYCREAFF-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1=C=C=C(OC)C=C1;
995;1;HGZWDMIIZWEYAL;HGZWDMIIZWEYAL-UHFFFAOYSA-N;CNCC(=O)N1C(=C=CC2=C(C)OCO2)c2[nH]c3ccccc3c2CC1C(=O)OC;
996;1;RCOCYCKXWJQMOZ;RCOCYCKXWJQMOZ-UHFFFAOYSA-N;CC=CC=CNC1=C=CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
997;1;LCTKSAOHDLMHOD;LCTKSAOHDLMHOD-UHFFFAOYSA-N;[H]OC(=CNC)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
998;1;WLPIOHSEDOUQSL;WLPIOHSEDOUQSL-UHFFFAOYSA-N;[H]OC(OC)=C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CNC;
999;1;CLTJXJZXTAHQPA;CLTJXJZXTAHQPA-UHFFFAOYSA-N;[H]C12Nc3ccccc3C1=CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
1000;1;VSGSHKJPLRDKRV;VSGSHKJPLRDKRV-UHFFFAOYSA-N;[H]C12CC(C(=O)OC)N(C(=O)CNC)C(c3ccc4c(c3)OCO4)=C1Nc1ccccc12;
1001;1;DWQNHSUSLLRDER;DWQNHSUSLLRDER-UHFFFAOYSA-N;[H]C1C=C2OCOC2=CC1=C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
1002;1;GJADGLSNCCZUNP;GJADGLSNCCZUNP-UHFFFAOYSA-N;[H]C12C=C=C(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CNC)C=C1OCO2;
1003;1;RBFLKSRXNWJZOL;RBFLKSRXNWJZOL-UHFFFAOYSA-N;[H]C1(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)C=C=C2OCOC2=C1;
1004;1;OYOPQPVSVKUTAQ;OYOPQPVSVKUTAQ-UHFFFAOYSA-N;[H]C1C=C2OCOC2=C=C1C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
1005;1;LWDJBLIUJFDWAN;LWDJBLIUJFDWAN-UHFFFAOYSA-N;[H]C12C=CC=C=C1C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
1006;1;JGPVKQPLJRUOCD;JGPVKQPLJRUOCD-UHFFFAOYSA-N;[H]C1C=C=Cc2c1[nH]c1c2CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
1007;1;AEEPMRHEFZGNHS;AEEPMRHEFZGNHS-UHFFFAOYSA-N;[H]C1C=C=Cc2[nH]c3c(c21)CC(C(=O)OC)N(C(=O)CNC)C3c1ccc2c(c1)OCO2;
1008;1;RDFAGBVYNMWPDD;RDFAGBVYNMWPDD-UHFFFAOYSA-N;[H]C12C=CC=C=C1NC1=C2CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
1009;1;QVTSYNCIIZVRRV;QVTSYNCIIZVRRV-UHFFFAOYSA-N;[H]C1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)=C=CC2=C1OCO2;
1010;1;NMHZMOVOBZOLJC;NMHZMOVOBZOLJC-UHFFFAOYSA-N;[H]C12C=C(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CNC)C=C=C1OCO2;
1011;1;NYAVWVGJIVUJEU;NYAVWVGJIVUJEU-UHFFFAOYSA-N;[H]C12C=CC(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CNC)=C=C1OCO2;
1012;1;HAAANRFZZHQQED;HAAANRFZZHQQED-UHFFFAOYSA-N;[H]C1C(=C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)C=CC2=C1OCO2;
1013;1;GBHWKZQWOJXQOM;GBHWKZQWOJXQOM-UHFFFAOYSA-N;[H]C1C=C=c2c3c([nH]c2=C1)C(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C(=O)OC)C3;
1014;1;TZSXMSDGDYZHQB;TZSXMSDGDYZHQB-UHFFFAOYSA-N;[H]C12C=C=CC=C1NC1=C2CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
1015;1;WASKIFUTXSLYST;WASKIFUTXSLYST-UHFFFAOYSA-N;[H]C12C=C=CC=C1C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
1016;1;CMGOMMBTGAIFHY;CMGOMMBTGAIFHY-UHFFFAOYSA-N;[H]C1C=C=c2[nH]c3c(c2=C1)CC(C(=O)OC)N(C(=O)CNC)C3c1ccc2c(c1)OCO2;
1017;1;ONYWGOBCNCLTSL;ONYWGOBCNCLTSL-UHFFFAOYSA-N;CNCC(=O)N1C(c2ccc3c(c2)OCO3)c2[nH]c3ccccc3c2CC2(OC)OC12;
1018;1;GYSXLKYSCXXUIQ;GYSXLKYSCXXUIQ-UHFFFAOYSA-N;[H]C1(OC)OC12Cc1c([nH]c3ccccc13)C(c1ccc3c(c1)OCO3)N2C(=O)CNC;
1019;1;UEUNHHDVPMWZTQ;UEUNHHDVPMWZTQ-UHFFFAOYSA-N;[H]C12c3ccccc3NC13C(c1ccc4c(c1)OCO4)N(C(=O)CNC)C(C(=O)OC)C23;
1020;1;VBBZGNAJWIUUCB;VBBZGNAJWIUUCB-UHFFFAOYSA-N;[H]C12Nc3ccccc3C13CC(C(=O)OC)N(C(=O)CNC)C23c1ccc2c(c1)OCO2;
1021;1;ZLFSKGARZPGZSF;ZLFSKGARZPGZSF-UHFFFAOYSA-N;[H]C12C=C3OCOC3=CC1C21c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
1022;1;VPTPCVCYFGDDHQ;VPTPCVCYFGDDHQ-UHFFFAOYSA-N;[H]C12C=CC3=C(OCO3)C1C21c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
1023;1;XLLHPSQVLIVSOG;XLLHPSQVLIVSOG-UHFFFAOYSA-N;[H]C12C(c3ccc4c(c3)OCO4)N(C(=O)CNC)C(C(=O)OC)CC13c1ccccc1N32;
1024;1;CPIQHQBACFVLDQ;CPIQHQBACFVLDQ-UHFFFAOYSA-N;[H]C1C2=C3OCOC3=CC21C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
1025;1;GCXBVEARNAPLRX;GCXBVEARNAPLRX-UHFFFAOYSA-N;[H]C1(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)C2=C3OCOC3=CC21;
1026;1;FDKPACXBHJUEHK;FDKPACXBHJUEHK-UHFFFAOYSA-N;[H]C1C2=C(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CNC)C=C3OCOC321;
1027;1;IYPWYDKXUYXVMN;IYPWYDKXUYXVMN-UHFFFAOYSA-N;[H]C12C3=CC=CC31NC1=C2CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
1028;1;CUBWSNUUPBUZSM;CUBWSNUUPBUZSM-UHFFFAOYSA-N;[H]C12C=CC=CC13C1=C(C(c4ccc5c(c4)OCO5)N(C(=O)CNC)C(C(=O)OC)C1)N23;
1029;1;CJQSOKPFDHUFMW;CJQSOKPFDHUFMW-UHFFFAOYSA-N;[H]C12NC3=C(CC(C(=O)OC)N(C(=O)CNC)C3c3ccc4c(c3)OCO4)C13C=CC=C23;
1030;1;LEWWYWBNOGEOSX;LEWWYWBNOGEOSX-UHFFFAOYSA-N;[H]C1C2=Cc3[nH]c4c(c3C21)CC(C(=O)OC)N(C(=O)CNC)C4c1ccc2c(c1)OCO2;
1031;1;LCVKBPVDYBTBEV;LCVKBPVDYBTBEV-UHFFFAOYSA-N;[H]C1C2=Cc3c([nH]c4c3CC(C(=O)OC)N(C(=O)CNC)C4c3ccc4c(c3)OCO4)C21;
1032;1;KTOVTUUVMXUJEL;KTOVTUUVMXUJEL-UHFFFAOYSA-N;[H]C12OCOC13C=CC(C1c4[nH]c5ccccc5c4CC(C(=O)OC)N1C(=O)CNC)=C23;
1033;1;JYYZRKXMJVPSFM;JYYZRKXMJVPSFM-UHFFFAOYSA-N;[H]C12OCOC13C=C(C1c4[nH]c5ccccc5c4CC(C(=O)OC)N1C(=O)CNC)C=C23;
1034;1;HXZSYKHRTCLPHV;HXZSYKHRTCLPHV-UHFFFAOYSA-N;[H]C1(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)C2=CC3=C(OCO3)C21;
1035;1;AKJRPTHSDXBARB;AKJRPTHSDXBARB-UHFFFAOYSA-N;[H]C1C2=CC=C3C4=C(NC321)C(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C(=O)OC)C4;
1036;1;CCIOSADCJQVJLA;CCIOSADCJQVJLA-UHFFFAOYSA-N;[H]C1C2=CC=C3NC4=C(CC(C(=O)OC)N(C(=O)CNC)C4c4ccc5c(c4)OCO5)C321;
1037;1;WSBCBUUJVCUWLV;WSBCBUUJVCUWLV-UHFFFAOYSA-N;[H]C1C2=c3[nH]c4c(c3=CC21)CC(C(=O)OC)N(C(=O)CNC)C4c1ccc2c(c1)OCO2;
1038;1;VXWRDZXARMRVCY;VXWRDZXARMRVCY-UHFFFAOYSA-N;[H]C1C2=c3c4c([nH]c3=CC21)C(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C(=O)OC)C4;
1039;1;JDSJKBDXXQTGCD;JDSJKBDXXQTGCD-UHFFFAOYSA-N;[H]C12C3=CC=CC1N2C1=C3CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
1040;1;RUEXVBUEYZJEHS;RUEXVBUEYZJEHS-UHFFFAOYSA-N;[H]OP(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)OC;
1041;1;NBIIXXVUZAFLBC;NBIIXXVUZAFLBC-UHFFFAOYSA-N;[H]OP(=O)(O)O;
1042;1;PRFDQHCVOVMMJC;PRFDQHCVOVMMJC-UHFFFAOYSA-N;[H]OP(=O)(O)OP(=O)(O)OC;
1043;1;UDMBCSSLTHHNCD;UDMBCSSLTHHNCD-UHFFFAOYSA-N;[H]OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O;
1044;1;WAPJBJDZIPUCIH;WAPJBJDZIPUCIH-UHFFFAOYSA-N;CNCC(=O)N1C(C(N)=O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
1045;1;OYQVPLDFZZKUTQ;OYQVPLDFZZKUTQ-UHFFFAOYSA-N;COP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O;
1046;1;HXQFRHOAGFAREB;HXQFRHOAGFAREB-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)NC(CCC(=O)O)C(=O)O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
