;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
912;27405;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>XKGRMTGEMKONCE+XPYJGHDCXNLCCZ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=C1OCOC1=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=C1COCO1)=CO;3.3.1A1;pairs;ratio
913;27406;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>DMXJLZRALASBCZ+WXRWWOGHIVRLAQ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=C(C=C(O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC=COCO;3.3.1A1;pairs;ratio
914;27407;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>RELVNIJFMUOIBY+SHNNEMOHCWESMK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC=C(O)OCO;3.3.1A1;pairs;ratio
915;27408;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>GFOOUMBAOGHSLU+SZIFGSYBWXXSIV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=C1OCOC1=CC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(O)=CC=C1COCO1;3.3.1A1;pairs;ratio
916;27409;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CYDHDBQEDPASGA+DMXJLZRALASBCZ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC=COCO.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(OC)c(O)c1;3.3.1A1;pairs;ratio
917;27410;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>MKXSMQGERYVXFG+OFUJZWWJGOTRDB;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(O)c1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(OCO)cc1;3.3.1A1;pairs;ratio
918;27411;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CIBGRHFDZIPVSC+MKXSMQGERYVXFG;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(O)c1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1cccc(OCO)c1;3.3.1A1;pairs;ratio
919;27412;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>PWYPNAVPWYABGU+RELVNIJFMUOIBY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(OC)c1;3.3.1A1;pairs;ratio
920;27413;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CFIDCLXLOPPAFP+GWPWZMORKJQZDD;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N(Cc1ccc2c(c1)OCO2)C(CCc1ccccc1N)C(=O)OC.CNCC(=O)N1C(C(=O)OC)CC(c2ccccc2)=C(O)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
921;27414;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>MUFMYYDDOKIPEP+QMKMXLXZUDPJPX;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CNCC(=O)N1C(C(=O)OC)CC(c2ccccc2O)=CC1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
922;27415;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>AXZZDSUFJZZLAE+JAOGGSYBGIJDKQ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=Cc1c[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.CNCC(=O)N1C(C(=O)OC)CC(CC=CC=CO)=C(N)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
923;27416;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>IXKAVBHHHUGBAM+KMGITMNZZSPIEG;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=Cc1cc2c([nH]1)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2.CNCC(=O)N1C(C(=O)OC)CC=C(NCC=CC=CO)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
924;27417;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CRIITYRBQKYTKG+DAVLINGGUCZMRY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC=CCNC1=C(O)CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CNCC(=O)N(C(C)C(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
925;27418;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>IACTWCMMWJBYEY+KSPXAXTZALVBAR;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC=CCNC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CC=Cc1[nH]c2c(c1O)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
926;27419;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>NNZBCGLCTZLTPC+OFZIIPDKVYEGMB;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=Cc1c(C)[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(C=CO)c2C)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
927;27420;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>FOCAIDHKQBYXSV+MVMDFJVEMWSJGO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=Cc1[nH]c2c(c1C)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(C)c2C=CO)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
928;27421;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>DQXZSWVONUEARI+QMKMXLXZUDPJPX;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CC=Cc1c(O)[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
929;27422;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>TZIHFWKZFHZASV+XQGPLVSKVNRRDH;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.COC=O;3.3.1A1;pairs;ratio
930;27425;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>DOFCQYZOVKGNQJ+FQERJEGPIZNVDJ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC1=C(C=CO)OCO1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C=CC1=C(C)OCO1;3.3.1A1;pairs;ratio
931;27427;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>ANFJBJDKXJYFSQ+QCZMKXUJZBIOOT;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC1=C(C)OCO1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(O)=CC1=C(C)OCO1;3.3.1A1;pairs;ratio
932;27428;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>DRMGGEMRLRBOTO+YRPUEFLJGYEEJM;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC1=C(O)OCO1;3.3.1A1;pairs;ratio
933;27429;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>KSKBUTKOLZUHOH+WRNZOXJUBUFLIO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC1=COCO1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=CO)=CCOCO;3.3.1A1;pairs;ratio
934;27430;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>OZIQZYHIQFNYDD+OZKKKVBAGUONRK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=CCOCO)=CO.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1CC=CC1=COCO1;3.3.1A1;pairs;ratio
935;27431;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>LTQAIFZBWWSDGQ+QMAPECFFIHXVTK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1CC=CC1=C(O)OCO1;3.3.1A1;pairs;ratio
936;27460;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>DRMGGEMRLRBOTO+PWYPNAVPWYABGU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(OC)c1;3.3.1A1;pairs;ratio
937;27463;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CYDHDBQEDPASGA+QMAPECFFIHXVTK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(OC)c(O)c1;3.3.1A1;pairs;ratio
938;27659;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>VDTWQZIEUQNZMO+ZNYYLFALSWPMCL;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=CC=C(O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CC=CC=CNC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
939;27660;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>ASXUUTOGBAKYDF+FRZLJKZDONFSKQ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=CC=C(O)NC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CC=CC=CC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;3.3.1A1;pairs;ratio
940;27661;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>DAVLINGGUCZMRY+IJHUCMYLWVYFKV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=CC=CNC1=C(O)CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CNCC(=O)N(C(C)C(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
941;27662;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>OGYKJRHMJCASKQ+PEQXYHGBEFTXBZ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=c1c2c([nH]c1=CC)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2.CNCC(=O)N1C(C(=O)OC)CC2=C(NC(=CC=CO)C2)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
942;27663;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>GSWVIPQVJSSDSA+JTXRJJNGHFDYTI;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC=C1CC2=C(N1)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2.CC=c1[nH]c2c(c1=CO)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
943;27664;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>WRTJAABDORHREI+ZFNOPEOQEDZHKV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=CC=C1CNC2=C1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.CC=c1c2c([nH]c1=CO)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2;3.3.1A1;pairs;ratio
944;27665;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>NZNNJZYCGFQDLF+VOGRESCRGNWJFC;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=c1[nH]c2c(c1=CC)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.CNCC(=O)N1C(C(=O)OC)CC2=C(NCC2=CC=CO)C1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
945;27666;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>FRZLJKZDONFSKQ+MUFMYYDDOKIPEP;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=CC=CC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CNCC(=O)N1C(C(=O)OC)CC(c2ccccc2O)=CC1c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
946;27670;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>UOPKKGWRGBMSTL+VDTWQZIEUQNZMO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CC=CC=CNC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CNCC(=O)N(C(C)C(=O)OC)C(CNc1ccccc1O)c1ccc2c(c1)OCO2;3.3.1A1;pairs;ratio
947;28400;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>MKXSMQGERYVXFG+POFTWUZJLULQTN;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>C=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(O)c1;3.3.2A3;pairs;ratio
948;28401;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>MKXSMQGERYVXFG+MWKKVWYFAQQBID;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C=CC=COCO.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(O)c1;3.3.2A3;pairs;ratio
949;28427;1;CURLTUGMZLYLDI+QGZKDVFQNNGYKY+RWXZBJIVTZKYFX<=>UFNORJOGDUCNFO+XLYOFNOQVPJJNP;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.N.O=C=O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CN(C)C(N)=O.O;3.5.1A2(rev);pairs;ratio
950;28453;1;QGZKDVFQNNGYKY+RWXZBJIVTZKYFX<=>BHANWUVVXOLCHL+OKKJLVBELUTLKV+XLYOFNOQVPJJNP;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.N>>CNCC(=O)N1C(C#N)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.CO.O;3.5.5A1(rev);pairs;ratio
951;28466;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BAVYZALUXZFZLV+NGIQKHSUJGWVQU+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CN.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;3.8.1A1;pairs;ratio
952;28467;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>FSYKKLYZXJSNPZ+LIPVUDSNGRJSQE+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)O.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1;3.8.1A1;pairs;ratio
953;28468;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>KEJIBYFGEJJWAT+NO_INCHIKEY+RIWXDJAYSMGKRE;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)NC(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1.COC(=O)C(O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12;3.8.1A1;pairs;ratio
954;28469;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>NO_INCHIKEY+RIWXDJAYSMGKRE+VLOIZHRSBUOZLU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)NC(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1C.COC(=O)C(O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12;3.8.1A1;pairs;ratio
955;28470;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>NO_INCHIKEY+OWYRLCSYHWDXMH+VLOIZHRSBUOZLU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N(C(O)C(=O)OC)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1.CNCC(=O)NC(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1C;3.8.1A1;pairs;ratio
956;28471;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>NO_INCHIKEY+TZIHFWKZFHZASV+XQGPLVSKVNRRDH;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N1C(O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.COC=O;3.8.1A1;pairs;ratio
957;28472;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>LHLRKOXTGVQZKU+NO_INCHIKEY+ZQCGRMJZSBWGPK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N(CC(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2.CNCC(=O)NC(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1CO;3.8.1A1;pairs;ratio
958;28473;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>KEJIBYFGEJJWAT+NO_INCHIKEY+OITWPCUMXVTEIS;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N(C(CO)C(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2.CNCC(=O)NC(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1;3.8.1A1;pairs;ratio
959;28474;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>KJAOZGCPQVJFPU+NO_INCHIKEY+VXGQJRBKIAGZRZ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.C=CC=CCNCC(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C)C(=O)OC.CNCC(=O)N(CC(=O)OC)C(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1O;3.8.1A1;pairs;ratio
960;28475;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CRIITYRBQKYTKG+LHLRKOXTGVQZKU+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.C=CC=CCNC1=C(O)CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CNCC(=O)N(CC(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2;3.8.1A1;pairs;ratio
961;28476;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>CFIDCLXLOPPAFP+LNOKKZKKUIINCP+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N1C(C(=O)OC)CC(c2ccccc2)=C(O)C1c1ccc2c(c1)OCO2.CNCC(=O)NC(CCc1ccccc1N)C(=O)OC;3.8.1A1;pairs;ratio
962;28477;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>KJSLKWVBZFAWHS+NO_INCHIKEY+UOCGFISMCOXYRY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N(C(CCc1ccccc1N)C(=O)OC)C(O)c1ccc2c(c1)OCO2.CNCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OC;3.8.1A1;pairs;ratio
963;28478;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>FTNJQNQLEGKTGD+NO_INCHIKEY+SSCOGISAXMXXCU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1O.c1ccc2c(c1)OCO2;3.8.1A1;pairs;ratio
964;28479;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>LNOKKZKKUIINCP+NOTLHAYFSSLYFO+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)NC(CCc1ccccc1N)C(=O)OC.COC(=O)CCc1c(C(O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;3.8.1A1;pairs;ratio
965;28480;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>KJSLKWVBZFAWHS+NOTLHAYFSSLYFO+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OC.COC(=O)CCc1c(C(O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;3.8.1A1;pairs;ratio
966;28481;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>LUSZGTFNYDARNI+NO_INCHIKEY+OZKOGYDYAQHQBU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.CNCC(=O)N1Cc2[nH]c3ccccc3c2CC1C(=O)OC.Oc1ccc2c(c1)OCO2;3.8.1A1;pairs;ratio
967;28482;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>GFOOUMBAOGHSLU+NO_INCHIKEY+SZIFGSYBWXXSIV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O>>.C=C1OCOC1=CC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(O)=CC=C1COCO1;3.8.1A1;pairs;ratio
