R_PR_UID	R_PR_STOICH
1738219585	1 1467910944 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467879801 + 1 1468709606
2070015407	1 1467879801 + 1 1467872278 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467869810
2070015735	1 1467879801 + 1 1467872719 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467923604
2070015847	1 1467907896 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467872558
2070016279	1 1467870801 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467981298
2070016615	1 1467971733 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467900196
2070016657	1 1467891315 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467877328
2070016975	1 629297350 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467877039
2070017218	1 1467868938 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467876801
2070019390	1 1467895763 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467914544
2070019573	1 1467910944 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467971733
2070020102	1 1467878117 + 1 1467865563 <=> 1 1467865544 + 1 1467868986 + 1 1469444647
2070020297	1 1467872740 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467874708
2070020871	1 1467988355 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467877039
2070020956	1 1467879801 + 1 1467867191 + 1 1467865544 <=> 1 1467865563 + 1 1467868629 + 1 1469444647 + 1 1467879874
2070021345	1 1467879801 + 1 1467867986 + 1 1467865544 <=> 1 1467865563 + 1 1467867437 + 1 1469444647 + 1 1467879874
2070022169	1 1468019272 + 1 1467865544 <=> 1 1467865563 + 1 1467873025
2070022193	1 1467871215 + 1 1467865544 <=> 1 1467865563 + 1 1467874065
2070022297	1 1467866648 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467865841
2070022561	1 1467920780 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467866026
2070023055	1 1468011863 + 1 1467866836 + 1 1467865563 <=> 1 1467865544 + 1 1467866388 + 1 1469444647 + 1 1468011893
2070023467	1 1467895085 + 1 1467865563 <=> 1 1467865544 + 1 1467865636 + 1 1469444647 + 1 1467878310
2070024785	1 1467915685 + 2 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467870890
2070025849	1 1468003508 + 2 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467869810
2070027088	1 1467879874 + 1 1467866007 + 1 1467865563 <=> 1 1467865544 + 1 1467866192 + 1 1469444647 + 1 1467879801
2070027414	1 1467870857 + 1 1467865544 <=> 1 1467865563 + 1 1467866960 + 1 1469444647
2070027533	1 1467871372 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467913883
2070027712	1 1467902395 + 1 1467865563 <=> 1 1467865544 + 1 1467868279 + 1 1469444647
2070027987	1 1467871372 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467866871 + 1 1469444647
2070028300	1 1467878458 + 1 1467866374 + 1 1467865563 <=> 1 1467865544 + 1 1467865856 + 1 1467866492 + 1 1469444647
2070029339	1 1467872252 + 1 1467865544 <=> 1 1467865563 + 1 1467896203
2070029403	1 1467865936 + 1 1467865544 <=> 1 1467865563 + 1 1467877115
2070030039	1 1467866192 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467912737
2070030093	1 1467910762 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1467910531
2070030363	1 1467901893 + 2 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467893562
2070030530	1 1467880753 + 1 1467879801 + 2 1467865544 <=> 2 1467865563 + 1 1469444647 + 1 1467873025
2070030793	1 1467865936 + 1 1467865544 <=> 1 1467865563 + 1 1467868204 + 1 1469444647
2070030893	1 1467878152 + 1 1467865544 <=> 1 1467865563 + 1 1467878489
2070033096	1 1467878443 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467897666
2070033137	1 1467869763 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467885732
2070035934	1 1467871009 + 1 1467865563 <=> 1 1467865544 + 1 1469444647 + 1 1467870978
2070036022	1 1467866749 + 1 1467865563 <=> 1 1467865544 + 1 1467865652 + 1 1467868613
2070038755	1 1467911289 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467866856
2070039359	1 1467876342 + 1 1467865563 <=> 1 1467865544 + 1 1467912574
2070040875	1 1467867962 + 1 1467865544 <=> 1 1467865563 + 1 1467873229
2070044245	1 1467870817 + 1 1467866214 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467896139
2070045524	1 1467878152 + 1 1469442031 + 1 1467865544 <=> 1 1467865563 + 1 1467878489
2070045959	1 1467884457 + 1 1467865563 <=> 1 1467865544 + 1 1467894387
2070046300	1 1467970739 + 1 1467865544 <=> 1 1467865563 + 1 1467873229
2070048093	1 1467866414 + 1 1467866214 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 277642754
2070048591	1 277642754 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 629297350
2592789123	1 1467866648 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467865841 + 1 1469442031
2592789726	1 1467865936 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868204
2592790992	1 1467879801 + 1 1467866162 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467879874 + 1 1467900456
2592792395	1 1467879801 + 1 1467866414 + 1 1467865544 <=> 1 1467865563 + 1 1467866289 + 1 1469442031
2592792414	1 1467867313 + 1 1467865544 <=> 1 1467865563 + 1 1467866414 + 1 1469442031
2592793166	1 1467868029 + 1 1467865544 <=> 1 1467865563 + 1 1467865812 + 1 1469442031
2592793778	1 1467873168 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467866662
2592794269	1 1467866980 + 1 1469442031 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467865667 + 1 1467866731 + 1 1467879874
2592795720	1 1467913936 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467866997
2592795999	1 1467867087 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868000
2592796016	1 1467867087 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467872492
2592796416	1 1467879801 + 1 1467867191 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868629 + 1 1467879874
2592796477	1 1469442031 + 1 1467865936 + 1 1467865563 <=> 1 1467865544 + 1 1467870443
2592796494	1 1467865936 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467877115
2592797026	1 1467880354 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867373
2592797123	1 1467867385 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467873580
2592797682	1 1467867529 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467896824
2592798026	1 1467879801 + 1 1467873025 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867640
2592798578	1 1467910783 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867780
2592798729	1 1467868986 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867813
2592799105	1 1467879801 + 1 1467867986 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867437 + 1 1467879874
2592799157	1 1467879801 + 1 1467870817 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868029
2592799277	1 1467868061 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467894577
2592799485	1 1467872290 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868131
2592799582	1 1467901155 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868175
2592799638	1 1467868189 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467894744
2592799759	1 1467877378 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868222
2592800122	1 1467867962 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467873229
2592800350	1 1467876868 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868504
2592800604	1 1467876642 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868613
2592800663	1 1467868629 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1467892444
2592800822	1 1467879801 + 1 1467871877 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868789
2592800910	1 1467868804 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467883459
2592801086	1 1467868867 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467876469
2592801266	1 1467868924 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1467878443
2592801368	1 1467868971 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467877328
2592801433	1 1467868986 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467878117
2592801470	1 1467868986 + 1 1467865667 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467896203
2592801511	1 1467879801 + 1 1467872492 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868986
2592801552	1 1467870302 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867962
2592801760	1 1467880104 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467869079
2592802351	1 1467869829 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467869325
2592803097	1 1467885732 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467869763
2592803511	1 1467869909 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467878835
2592805267	1 1467910944 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467870801
2592805347	1 1467872558 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467870817
2592805910	1 1467871215 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467874065
2592805925	1 1467893267 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467871215
2592806633	1 1467871703 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467872773 + 1 1467879801
2592806797	1 1467868971 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467872320
2592806814	1 1467868971 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868103
2592807464	1 1467870817 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467872180
2592807633	1 1467872252 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467876511
2592807650	1 1467872252 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467896203
2592807698	1 1467879801 + 1 1467872278 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467869810
2592808234	1 1467912893 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467872719
2592808470	1 1467868971 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467872878
2592808848	1 1467898352 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467873142
2592810607	1 1467872740 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467874708
2592811890	1 1467870817 + 1 1467866214 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467896139
2592812104	1 1467912574 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467876342
2592813533	1 1467900185 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467878253
2592813806	1 1467897666 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467878443
2592814330	1 1467869690 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467878882
2592816559	1 1467878648 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467883476
2592816698	1 1467882096 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467893423
2592816862	1 1467894387 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467884457
2592817110	1 1467885235 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467886510
2592820216	1 1467902742 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467895458
2592820250	1 1467895763 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467914544
2592820877	1 1467914452 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467898352
2592826098	1 1467913450 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467892516
2592827805	1 1467915014 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467915001
2592828057	1 1467877338 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467920661
2592830116	1 1467951460 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467951469
2592831111	1 1467879801 + 1 1467874207 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467920194
2592836217	1 1467894335 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467873553
2592838196	1 1467910944 + 1 1469442031 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467971733
2592838215	1 1467870801 + 1 1469442031 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467981298
2592838234	1 1467971733 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467900196
2592838251	1 1467981298 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467981309
2592838556	1 1467871544 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467890251
2592839493	1 1467879801 + 1 1467872664 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467988343
2592839531	1 1467988355 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467877039
2592840894	1 1468001810 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1468001819
2592843263	1 1468003832 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1468004493
2592845223	1 1467867798 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1468007689
2592851649	1 1467865872 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1467866749
2592853947	1 1467870034 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467879874 + 1 1467959390
2592854316	1 1468020360 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1468020371
2592855523	1 1467871372 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467866871
2592858170	1 1467917915 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467894183
2592858342	1 1467967456 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467967445
2592862481	1 1467866162 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467871081 + 1 1467879874
2592865244	1 1467970607 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467980943
2592865700	1 1467866763 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467879032
2592867222	1 1467872558 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467907896
2592868518	1 1467900157 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467875820
2592868950	1 1467866388 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467974152
2592871593	1 1467871664 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467885566
2592875439	1 1467895763 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1467867028
2592875830	1 1467879801 + 1 1467870905 + 1 1467865544 <=> 1 1467865563 + 1 1467865872 + 1 1469442031
2592942880	1 1467869044 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467870991
2592958383	1 1467868029 + 2 1467865544 <=> 2 1467865563 + 1 1467865812
2592959778	1 1467870443 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467880624
2592959993	1 1467882096 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 180077516
2592962521	1 1467912893 + 1 1467865544 <=> 1 1467865563 + 1 1467872719
2592963089	1 1469326408 + 1 1467865563 <=> 1 1467865544 + 1 1469394774
2592963349	1 1467872558 + 1 1467865544 <=> 1 1467865563 + 1 1467870817
2592964636	1 1467879801 + 1 1467870608 + 1 1467865544 <=> 1 1467865563 + 1 1467873396 + 1 1467879874
2592966512	1 1467881726 + 1 1467865544 <=> 1 1467865563 + 1 1467868204
2592968665	1 1468410195 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467870164
2592971222	1 1467872558 + 1 1467865544 <=> 1 1467865563 + 1 1467907896
2592971586	1 1467870443 + 1 1467865544 <=> 1 1467865563 + 1 1469344642
2592974149	1 1467879801 + 1 1467876458 + 1 1467865544 <=> 1 1467865563 + 2 1469442031 + 1 1467876868
2592979289	1 1467970739 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467873229
2592984028	1 1467865936 + 1 1467865544 <=> 1 1467865563 + 1 1468428976
2592984302	1 1467872492 + 1 1467865563 <=> 1 1467865544 + 1 1467867087
2592984353	1 1467900207 + 1 1467865563 <=> 1 1467865544 + 1 1467878726
2592985928	1 1467872180 + 1 1467865563 <=> 1 1467865544 + 1 1467870817
2592993558	1 1467908977 + 1 1467865563 <=> 1 1467865544 + 1 1467924024
2592994537	1 1467878310 + 1 1467865636 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467895085
2593005310	1 1467867163 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467873229
2593005327	1 1467873168 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1468057101
2593005343	1 1467870443 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467881726
2593027699	1 1467970739 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467871653
2593027954	1 1467914313 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467914323
2593050485	1 1467866345 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1469404985
2593064429	1 1468008453 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467866980 + 1 1467879801
2593086974	1 1467865936 + 1 1467865544 <=> 1 1467865563 + 1 1467866475
2593087105	1 1467870801 + 1 1469442031 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467981309
2593088588	1 1467910944 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467900196
2593648651	1 1467879874 + 1 1467866997 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467879801 + 1 1467887498
2593758472	1 1467866192 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 156957537
2593994651	1 1467970739 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467870302
2600158780	1 1467868585 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1468047329
2600240873	1 1467880789 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467885399
2600256556	1 1467884972 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1468011372
2600287481	1 1467892965 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467868118 + 1 1467878443
2600297097	1 1467895469 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467877057
2600363435	1 1467915028 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467879801 + 1 1467915001
2600530022	1 1467980708 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467870890
2600827773	1 1467924024 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467908977
2602916472	1 1468096473 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467867437
2603425467	1 1468359558 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 1467908112
2603581321	1 1469326408 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1469394774
2676757905	1 1469442031 + 1 1467866289 + 1 1467865563 <=> 1 1467865544 + 1 1468167515
2678007993	1 1467895824 + 1 1467865544 <=> 1 1467865563 + 1 1469442031 + 1 120827418
2774342547	2 1467879801 + 1 1467872953 + 1 1469442031 + 1 1467865667 + 1 1467865636 + 1 1467865563 <=> 1 1467865544 + 1 1467914556 + 1 1467970452
2774375132	1 381179448 + 1 1469442031 + 1 1467865563 <=> 1 1467865544 + 1 1467871544
2774462501	1 1467874065 + 2 1469442031 + 2 1467865563 <=> 2 1467865544 + 1 1467893267
2774523552	1 1467904896 + 1 1467865563 <=> 1 1467865544 + 1 1467865636 + 1 1467876226
2786210987	1 1467893267 + 1 1467865544 <=> 1 1467865563 + 1 1467871215
2786210999	1 1467878648 + 1 1467865544 <=> 1 1467865563 + 1 1467883476
2786211123	1 1467882096 + 1 1467865544 <=> 1 1467865563 + 1 1467893423
2786211244	1 1467885235 + 1 1467865544 <=> 1 1467865563 + 1 1467886510
2786212316	1 1467902742 + 1 1467865544 <=> 1 1467865563 + 1 1467895458
2786212330	1 1467895763 + 1 1467865544 <=> 1 1467865563 + 1 1467914544
2786212438	1 1467899206 + 1 1467865544 <=> 1 1467865563 + 1 1467896489
2786214769	1 1467913450 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467892516
2786214908	1 1467873168 + 1 1467865544 <=> 1 1467865563 + 1 1467866662
2786216649	1 1467867385 + 1 1467866374 + 1 1467865544 <=> 1 1467865563 + 1 1467876178 + 1 1467878790
2786216820	1 1467951460 + 1 1467865544 <=> 1 1467865563 + 1 1467951469
2786217337	1 1467879801 + 1 1467874207 + 1 1467865544 <=> 1 1467865563 + 1 1467920194
2786219923	1 1467910944 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467971733
2786219937	1 1467870801 + 1 1467865610 + 1 1467865563 <=> 1 1467865544 + 1 1467981298
2786219951	1 1467971733 + 1 1467865544 <=> 1 1467865563 + 1 1467900196
2786219963	1 1467981298 + 1 1467865544 <=> 1 1467865563 + 1 1467981309
2786220324	1 1467871544 + 1 1467865544 <=> 1 1467865563 + 1 1569765709
2786220840	1 1467879801 + 1 1467872664 + 1 1467865544 <=> 1 1467865563 + 1 1467988343
2786221442	1 1468001810 + 1 1467865544 <=> 1 1467865563 + 1 1468001819
2786224965	1 1467879801 + 1 1467866177 + 1 1467865544 <=> 1 1467865563 + 1 1467868344
2786235705	1 1467974028 + 1 1467865563 <=> 1 1467865544 + 1 1467868655 + 1 1467879801
2786236386	1 1468196579 + 1 1467865563 <=> 1 1467865544 + 1 1467876801
2786237780	1 1467970452 + 1 1467914556 + 1 1467865544 <=> 1 1467865563 + 1 1467865636 + 1 1467865667 + 1 1467872953 + 2 1467879801
2786239686	1 1467866414 + 1 1467866214 + 1 1467865544 <=> 1 1467865563 + 1 1467877039
2786240657	1 1467871372 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467866871
2786240781	1 1468099267 + 1 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467874723
2786241765	1 1467865841 + 2 1467865563 <=> 2 1467865544 + 1 1467865652 + 1 1467871246
2786242828	1 1468011863 + 1 1467866836 + 1 1467865563 <=> 1 1467865544 + 1 1467866388 + 1 1468011893
2786249530	1 1467915685 + 2 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467870890
2786252944	1 1468003508 + 2 1467879801 + 1 1467865544 <=> 1 1467865563 + 1 1467869810
2786253810	1 1467879801 + 1 1467866162 + 1 1467865544 <=> 1 1467865563 + 1 1467879874 + 1 1467900456
2786254116	1 1467870034 + 1 1467865563 <=> 1 1467865544 + 1 1467879874 + 1 1467959390
2786254222	1 1467872290 + 1 1467865544 <=> 1 1467865563 + 1 1467868131
2786255900	1 1467879801 + 1 1467868103 + 1 1467865544 <=> 1 1467865563 + 1 1467874918
