R_PR_UID	R_PR_STOICH
2601430670	1 1467870508 + 1 1467865812 <=> 1 1467866080 + 1 1467873072
2601433471	1 1467870034 + 1 1467865812 <=> 1 1467866080 + 1 1467900207
2601435702	1 1467871421 + 1 1467865812 <=> 1 1467866080 + 1 1467898352
2601446815	1 1467876785 + 1 1467865812 <=> 1 1467866080 + 1 1467894744
2601450215	1 1467877964 + 1 1467866080 <=> 1 1467865812 + 1 1467893562
2601466705	1 1467886466 + 1 1467866080 <=> 1 1467865812 + 1 1467895428
2601481522	1 1467896405 + 1 1467865812 <=> 1 1467866080 + 1 1467897074
2601483647	1 1467897234 + 1 1467865812 <=> 1 1467866080 + 1 1467914323
2601511481	1 1467914544 + 1 1467866080 <=> 1 1467865812 + 1 1467914556
2787723446	1 1467867640 + 1 1467866080 <=> 1 1467865812 + 1 377867937
2787770560	1 5345506 + 1 1467865812 <=> 1 1467866080 + 1 411704427
2787772209	1 1467876684 + 1 1467865812 <=> 1 1467866080 + 1 98897360
2787773569	1 1467911711 + 1 1467865812 <=> 1 1467866080 + 1 687648
2787777720	1 636987713 + 1 1467865812 <=> 1 1467866080 + 1 1467866388
2787777853	1 1168968566 + 1 1467865812 <=> 1 1467866080 + 1 1467895798
2787777995	1 194077374 + 1 1467865812 <=> 1 1467866080 + 1 1468348512
2787991493	1 380592959 + 1 1467865812 <=> 1 1467866080 + 1 383213448
2788013945	1 111225913 + 1 1467865812 <=> 1 1467866026 + 1 1467866080
2788153424	1 351755386 + 1 1467865812 <=> 1 1467866080 + 1 3394884
2788221660	1 7281120 + 1 1467865812 <=> 1 1467866080 + 1 1467897063
2788261846	1 348185166 + 1 1467865812 <=> 1 1467866080 + 1 496099903
2788713914	1 194058756 + 1 1467865812 <=> 1 1467866080 + 1 180460556
2789178939	1 5454232 + 1 1467865812 <=> 1 1467866080 + 1 1468077267
2789361889	1 380505015 + 1 1467865812 <=> 1 1467866080 + 1 630854565
2789363521	1 638611246 + 1 1467865812 <=> 1 1467866080 + 1 166605299
2789928698	1 380169175 + 1 1467865812 <=> 1 1467866080 + 1 632365827
2790530320	1 515651935 + 1 1467865812 <=> 1 1467866080 + 1 1467866580
2790631580	1 523532216 + 1 1467865812 <=> 1 1467866080 + 1 1467910783
2793212477	1 152738559 + 1 1467865812 <=> 1 1467866080 + 1 2900032
2795193134	1 1467869180 + 1 1467866080 <=> 1 1467865812 + 1 112820110
2814036068	1 1468039637 + 1 1467865812 <=> 1 1467866080 + 1 348338212
2814139482	1 2636590395 + 1 1467865812 <=> 1 1467866080 + 1 1467867359
2815094874	1 1095047015 + 1 1467865812 <=> 1 1467866080 + 1 1467888377
1569761790	1 1467877530 + 1 1467865812 <=> 1 1467865872 + 1 1467868029
1569950131	1 1467912508 + 1 1467865812 + 1 1467865667 <=> 1 1467865872 + 1 1469442031 + 1 1467875657
2070029821	1 1467875657 + 1 1467865872 <=> 1 1467865667 + 1 1467865812 + 1 1467912508
1569662295	1 1467866549 + 1 1467865872 <=> 1 1467865856 + 1 1467878310
1569662309	1 1467866549 + 1 1467865872 <=> 1 1467865856 + 1 1467879801 + 1 1467899307
1569667742	1 1467867342 + 1 1467865872 <=> 1 1467865856 + 1 1467872278
1569667831	1 1467867359 + 1 1467865872 <=> 1 1467865856 + 1 1467895024
1569672339	1 1467873194 + 1 1467865872 <=> 1 1467865752 + 1 1467865856
1569673027	1 1467869810 + 1 1467865872 <=> 1 1467865856 + 1 1467868613
1569673398	1 1467868789 + 1 1467865872 <=> 1 1467865856 + 1 1467872664
1569677035	1 1467870034 + 1 1467865872 <=> 1 1467865856 + 1 1467900207
1569678141	1 1467870608 + 1 1467865872 <=> 1 1467865856 + 1 1467873396
1569678939	1 1467870890 + 1 1467865872 <=> 1 1467865856 + 1 1467895003
1569679035	1 1467870941 + 1 1467865872 <=> 1 1467865856 + 1 1467879139
1569680560	1 1467871703 + 1 1467865872 <=> 1 1467865856 + 1 1467910244
1569684023	1 1467901797 + 1 1467865872 <=> 1 1467865856 + 1 1467873553
1569688268	1 1467877674 + 1 1467865872 <=> 1 1467865856 + 1 1467879286
1569688322	1 1467866549 + 1 1467865872 <=> 1 1467865856 + 1 1467877777
1569688484	1 1467893562 + 1 1467865872 <=> 1 1467865856 + 1 1467877964
1569695959	1 1467891460 + 1 1467865856 <=> 1 1467865872 + 1 1467911343
1569697564	1 1467895925 + 1 1467865872 <=> 1 1467865856 + 1 1467913426
1569697728	1 1467896405 + 1 1467865872 <=> 1 1467865856 + 1 1467897074
1569697935	1 1467897234 + 1 1467865872 <=> 1 1467865856 + 1 1467914323
1569700412	1 1467904370 + 1 1467865872 <=> 1 1467865856 + 1 1467904244
1569705563	1 1467914556 + 1 1467865872 <=> 1 1467865856 + 1 1467914544
1569713522	1 1467872046 + 1 1467865872 <=> 1 1467865856 + 1 1467868867
1569715134	1 1467975141 + 1 1467865856 <=> 1 1467865872 + 1 1467975153
1569717299	1 1467919684 + 1 1467865856 <=> 1 1467865872 + 1 1467979305
1569720372	1 1467870991 + 1 1467865856 <=> 1 1467865872 + 1 1467895053
1569723258	1 1467875020 + 1 1467865872 <=> 1 1467865856 + 1 1467868924
1569723272	1 1467908585 + 1 1467865872 <=> 1 1467865856 + 1 1468001819
1569725804	1 1467873336 + 1 1467865872 <=> 1 1467865856 + 1 1467879801 + 1 1467899707
1569726048	1 1468007689 + 1 1467865856 <=> 1 1467865872 + 1 1468007667
1569737236	1 1468024573 + 1 1467865856 <=> 1 1467865872 + 1 1468024582
1569747689	1 1467867342 + 1 1467865872 <=> 1 1467865856 + 1 1467879801 + 1 1468003508
1569752249	1 1468046813 + 1 1467865872 <=> 1 1467865856 + 1 1467878882
1569754475	1 1467978271 + 1 1467865872 <=> 1 1467865856 + 1 1468047018
1569757630	1 1467887498 + 1 1467865872 <=> 1 1467865856 + 1 1467866997
1569761221	1 1467878882 + 1 1467865856 <=> 1 1467865872 + 1 1467879874 + 1 1468046632
1569761820	1 1467907105 + 1 1467865872 <=> 1 1467865856 + 1 1467869780
1569837402	1 1467873336 + 1 1467865872 <=> 1 1467865856 + 1 1469442031 + 1 1467879801 + 1 1467899707
1569882952	1 1468045794 + 1 1467865872 <=> 1 1467865856 + 1 1467923905
1569910263	1 1467866836 + 1 1469442031 + 1 1467865872 <=> 1 1467865856 + 1 1467876342
1570031598	1 1467882438 + 1 1467865872 <=> 1 1467865856 + 1 1467879801 + 1 1467915685
2070045080	1 1467871703 + 1 1469442031 + 1 1467865872 <=> 1 1467865856 + 1 1467910244
2070045177	1 1467877674 + 1 1469442031 + 1 1467865872 <=> 1 1467865856 + 1 1467879286
2070045259	1 1467894744 + 1 1467865856 <=> 1 1467865872 + 1 1469442031 + 1 1467876785
2070048251	1 1467891430 + 1 1467865872 <=> 1 1467865856 + 1 1467879801 + 1 1467889008
2592794829	1 1467866836 + 1 1467865872 <=> 1 1467865856 + 1 1467876342
2592819978	1 1467876785 + 1 1467865872 <=> 1 1467865856 + 1 1467894744
2592822046	1 1467902833 + 1 1467865872 <=> 1 1467865856 + 1 1467903133
2593054738	1 1469296992 + 1 1467865872 <=> 1 1467865856 + 1 1467900552
2774402998	1 1469351480 + 1 1467865872 <=> 1 1467865856 + 1 1469326408
2774433976	1 1467868613 + 1 1467865856 + 1 1467865752 <=> 1 1467865752 + 1 1467865872 + 1 1467869810
2774475505	1 1467868613 + 1 1467865856 + 1 1467865667 <=> 1 1467865856 + 1 1467865872 + 1 1469442031
1569679021	1 1467870941 + 1 1467865856 <=> 1 1467866549 + 1 1467872933
1569658227	1 1467897234 <=> 1 1467865856
1569660163	1 1467894597 + 1 1467865667 <=> 1 1467865872 + 1 1467866177
1569731048	1 1467875657 + 1 1467865872 <=> 1 1467865667 + 1 1468011156
1569910761	1 1467875657 + 1 1469442031 + 1 1467865872 <=> 1 1467865667 + 1 1468011156
2592882574	1 1467894597 + 1 1467865667 <=> 1 1467865872 + 1 1467866177
1569903974	1 1467903963 + 1 1467865888 <=> 2 1469442031 + 1 1467868344 + 1 1467882096
2070054950	1 1467903963 + 1 1467865888 <=> 1 1467868344 + 1 1467882096
1569906362	1 59937801 + 1 1467872953 + 1 1469442031 <=> 1 1467865752 + 1 1467866080 + 1 1468116043
1570040847	1 1467911480 + 1 1467872953 <=> 1 1467865752 + 1 1467866080 + 1 1467881253
2774349529	1 1467881253 + 1 1469442031 + 1 1467866080 + 1 1467865752 <=> 1 1467872953 + 1 1467911480
1569658485	1 1467865910 <=> 1 1467879801 + 1 1467900552
1569840130	1 1467871604 + 1 1467865936 <=> 1 1467865623 + 1 1469442031 + 1 1467877508
1569908036	1 1467866603 + 1 1467865936 <=> 1 1469442031 + 1 1467866763 + 1 1467866932
1569942971	1 1467911752 + 1 1467891304 + 1 1469442031 <=> 1 1467865936 + 1 1467866904
1569944619	1 1467868189 + 1 1467866763 + 1 1469442031 <=> 1 1467865936 + 1 1467868676
1569945831	1 1467867475 + 1 1467866763 + 1 1469442031 <=> 1 1467865936 + 1 1467865994
1569947919	1 1467866763 + 1 1469442031 + 1 1467865994 <=> 1 1467865936 + 1 1467866127
1569952241	1 1467880004 + 1 1467868204 + 1 1469442031 <=> 1 1467865936 + 1 1467867056
1570032637	1 1467867300 + 1 1467865936 <=> 1 1469442031 + 1 1467866763 + 1 1467868301
2593103427	1 1467865936 <=> 1 1467891304
2593089651	1 1467868563 + 1 1467865936 <=> 1 1467865967 + 1 1467866763
1569734411	1 1467866763 <=> 1 1467865636 + 1 1468017310
1569665595	1 1467868016 + 1 1467865636 <=> 1 1467865936 + 1 1467866916
1569665609	1 1467881193 + 1 1467865636 <=> 1 1467865936 + 1 1467866916
1569683555	1 1467877508 + 1 1467865636 <=> 1 1467865936 + 1 1467866916
1569757575	1 1467889928 + 1 1467865636 <=> 1 1467866662 + 1 1467866916
1570028472	1 1467881193 + 1 1467865636 <=> 1 1467866916 + 1 1467881726
1570028543	1 1467868016 + 1 1467865636 <=> 1 1467866916 + 1 1467881726
1738176938	1 1467870783 + 1 1467865636 <=> 1 1467866916 + 1 1467868016
2592993693	1 1468080436 + 1 1467866916 <=> 1 1467865636 + 1 1468220201
2600260941	1 1467886210 + 1 1467865636 <=> 1 1467866916 + 1 1467883757
1569661075	1 1467868938 + 1 1467866916 <=> 1 1467865936 + 1 1467866330
1569665680	2 1467866916 <=> 1 1467865936 + 1 1467878978
2774356740	1 1468198157 + 1 1467865936 <=> 1 1467866916 + 1 1468196579
1569658610	1 1467865936 <=> 1 1467866805
1569947448	1 1467866127 + 1 1467865967 <=> 1 1467865994 + 1 1467868563
2774504393	1 1467868563 + 1 1467866475 <=> 1 1467865967 + 1 1469388122
2786272339	1 1468082065 + 1 1467868563 <=> 1 1467865967 + 1 1569793065
2792781776	1 1467890370 + 1 1467865812 <=> 1 1467865936 + 1 348277775
1569741050	1 1468034711 + 1 1467866127 + 1 1467865856 <=> 1 1467865636 + 1 1467865994 + 1 1468034703
1569741067	1 1468034703 + 1 1467866127 + 1 1467865856 <=> 1 1467865636 + 1 1467865994 + 1 1467875539
1569842727	1 1467869376 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1467866945
1569843892	1 1467871323 + 1 1467866127 <=> 1 1467865994 + 1 1467866276 + 1 1469442031
1569892346	1 1467868029 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1468034738
1569930515	1 1467903836 + 1 1469442031 + 1 1467865994 <=> 1 1467866127 + 1 1467879408
1569942369	1 1467867829 + 1 1467865994 <=> 1 1467866127 + 1 1467881564
1569944017	1 1467870079 + 1 1469442031 + 1 1467865994 <=> 1 1467866127 + 1 1467872331
1569944032	1 1467868718 + 1 1469442031 + 1 1467865994 <=> 1 1467866127 + 1 1467875609
1569945916	1 1467870104 + 1 1469442031 + 1 1467865994 <=> 1 1467866127 + 1 1467869751
1569948299	1 1467870132 + 1 1469442031 + 1 1467865994 <=> 1 1467866127 + 1 1467868402
1570031318	1 1468034703 + 1 1467866127 + 1 1467865856 <=> 1 1467865636 + 1 1467865994 + 1 1469442031 + 1 1467875539
1570031335	1 1468034711 + 1 1467866127 + 1 1467865856 <=> 1 1467865636 + 1 1467865994 + 1 1469442031 + 1 1468034703
1570033006	1 1468047715 + 1 1469442031 + 1 1467866127 <=> 1 1467865994 + 1 1467909349
1570033027	1 1467870760 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1467877736
2070027397	1 1467871955 + 1 1467866127 <=> 1 1467865994 + 1 1469444647 + 1 1467870149
2070030322	1 1467879408 + 1 1467866127 <=> 1 1467865994 + 1 1469444647 + 1 1467903836
2070033448	1 1467868402 + 1 1467866127 <=> 1 1467865994 + 1 1469444647 + 1 1467870132
2070035585	1 1467867285 + 1 1467866192 + 1 1467866127 <=> 1 1467865636 + 1 1467865783 + 1 1467865994 + 1 1467867176 + 1 1469444647
2592796734	1 1467867285 + 1 1467866192 + 1 1467866127 <=> 1 1467865636 + 1 1467865994 + 1 1467898532
2592977699	1 1467883851 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1469292984
2592977715	1 1467875006 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1469292932
2592977745	1 1467870496 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1469309671
2592992837	1 1468034703 + 1 1467866127 + 1 1467865856 <=> 1 1467865636 + 1 1467865994 + 1 10368
2774333341	1 1469336069 + 1 1469442031 + 1 1467865994 + 1 1467865636 <=> 1 1467865856 + 1 1467866127 + 1 2604440148
2774333362	1 1469336006 + 1 1469442031 + 1 1467865994 + 1 1467865636 <=> 1 1467865856 + 1 1467866127 + 1 1469336069
2774457630	1 1467866805 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1468057101
2774462892	1 1467866805 + 1 1467866127 <=> 1 1467865994 + 1 1469442031 + 1 1467877616
2774477750	1 1467870021 + 1 1469442031 + 1 1467865994 <=> 1 1467866127 + 1 1468057101
2786239805	1 1467870760 + 1 1467866127 <=> 1 1467865994 + 1 1467877736
2786243465	1 1467879408 + 1 1467866127 <=> 1 1467865994 + 1 1467903836
2786287391	1 1467868029 + 1 1467866127 <=> 1 1467865994 + 1 1468034738
2808609106	1 1468014334 + 1 1467866007 <=> 1 1467872252
1569659194	1 1467867671 <=> 1 1467865967 + 1 1467866007
1569665333	1 1467873516 + 1 1467865812 <=> 1 1467866007 + 1 1467866871
1569671021	1 1467868029 + 1 1467866007 <=> 1 1467865812 + 1 1467867543
1569659154	1 1467872388 <=> 1 1467865841 + 1 1467866007
1570040765	1 1467872388 <=> 1 1467865841 + 1 1467866007 + 1 1469442031
1569673717	1 1467872046 + 1 1467866007 <=> 1 1467866192 + 1 1467868867
1569673899	1 1467875020 + 1 1467866007 <=> 1 1467866192 + 1 1467868924
2787741728	1 1467867640 + 1 1467866192 <=> 1 1467866007 + 1 377867937
2795224357	1 1467869180 + 1 1467866192 <=> 1 1467866007 + 1 112820110
2799105762	1 1467866580 + 1 1467866192 <=> 1 1467866007 + 1 515651935
1569888785	1 1467877530 + 1 1467866007 <=> 1 1467865872 + 1 1467867543
1569859177	1 1467871275 + 1 1467867543 <=> 1 1467866007 + 1 1467871989
2786321310	1 1467888528 + 1 1467867543 <=> 1 1467866007 + 1 1467871989
2786424013	1 5448577 + 1 1467867543 <=> 1 1467866007 + 1 1467879956
1569659206	1 1467866007 <=> 1 1467899760
1569661542	1 1467866388 + 1 1467866177 <=> 1 1467866026 + 1 1467867813
1569756590	1 1467886138 + 1 1467866177 <=> 1 1467866026 + 1 1467874708
2592883078	1 1467866388 + 1 1467866177 <=> 1 1467866026 + 1 1467867813
2592931802	1 1467886138 + 1 1467866177 <=> 1 1467866026 + 1 1467874708
2601406233	1 1467866374 + 1 1467866177 <=> 1 1467866026 + 1 1467876178
2812441815	1 1468014334 + 1 1467894577 <=> 1 1467865967 + 1 1467866026
1569944325	1 1467895428 + 1 1467865652 <=> 1 1467866026 + 1 1467866871
1569659471	1 1467866192 <=> 1 1467865667 + 1 1467866080
1569829477	1 1469442031 + 1 1467866192 <=> 1 1467865667 + 1 1467866856
2592791426	1 1467866192 <=> 1 1467865667 + 1 1467866856
1569659575	1 1467867543 + 1 1467866749 <=> 1 1467866095 + 1 1467902381
2808627712	1 1468014334 + 1 1467902381 <=> 1 1467865610 + 2 1469442031 + 1 1467866749
1569659627	1 1467867754 + 1 1467866749 <=> 1 1467866095 + 1 1467869780
1569921596	1 1467875034 + 1 1467866095 <=> 1 1467866749 + 1 1467868029
2774341299	1 1467892444 + 1 1467866095 <=> 1 1467866749 + 1 1467932613
2774341312	1 1467966634 + 1 1467866095 <=> 1 1467866749 + 1 1467876642
2774350532	1 1467867945 + 1 1467866749 <=> 1 1467866095 + 1 1467871797
2774350545	1 1467867640 + 1 1467866749 <=> 1 1467866095 + 1 1467892552
2786338558	1 1467874666 + 1 1467866095 <=> 1 1467866289 + 1 1467866749
2808607431	2 1469442031 + 1 1467866095 + 1 1467865610 <=> 1 1467867543 + 1 1468014334
2808627732	1 1468014334 + 1 1467902381 <=> 1 1467865652 + 1 1467867543
1569674331	1 1467869044 + 1 1467866749 <=> 1 1467865652 + 1 1467877856
1569836850	1 1467866749 + 1 1467866549 <=> 1 1467865652 + 1 1467895925
2592821304	1 1467899707 + 1 1467879801 + 1 1467866749 <=> 1 1467865652 + 1 1467903133
1569675066	1 1467869829 + 1 1467867176 <=> 1 1467866095 + 1 1467869325
1569754057	1 1467904354 + 1 1467896938 + 1 1467867176 <=> 1 1467866095 + 1 1467905923
1569814424	1 1467877470 + 3 1467867176 <=> 3 1467866095 + 1 52041
1569859625	1 1467871275 + 1 1467866095 <=> 1 1467867176 + 1 1467871989
1569915809	1 156957537 + 1 1467866095 <=> 1 1467866192 + 1 1467867176
1569942937	1 1468198157 + 1 1469442031 + 1 1467866095 <=> 1 1467867176 + 1 1467884067
2592975032	1 1467867176 + 1 1467866192 <=> 1 1467866095 + 1 1467912737
2774344885	1 1468054135 + 3 1467866095 <=> 3 1467867176 + 1 1467877470
1569943316	1 1467932613 + 1 1467869780 <=> 1 1467867754 + 1 1467892444
1569943329	1 1467871778 + 1 1467869780 <=> 1 1467867754 + 1 1467875744
1569758359	1 1467879639 <=> 1 1467879801 + 1 1467913356
1569833615	1 1469442031 + 1 1467866162 <=> 1 1467865667 + 1 1467882438
2592791111	1 1467866162 <=> 1 1467865667 + 1 1467882438
1569754489	1 1467877590 + 1 1467866162 <=> 1 1467877103 + 1 1467900456
1569730749	1 1468010861 + 1 1467879801 <=> 1 1467866162 + 1 1467866763
1569749823	1 1468004899 + 1 1467879801 <=> 1 1467866177 + 1 1467879874
1569854971	1 1467886138 + 1 1467879801 <=> 1 1467866177 + 1 1467866677 + 1 1467879874
1569926917	1 1468004899 + 1 1467879801 + 1 1469442031 <=> 1 1467866177 + 1 1467879874
1569663679	1 1467872740 <=> 1 1467866177 + 1 1467866677
2592884167	1 1467872740 <=> 1 1467866177 + 1 1467866677
1569660151	1 1467902381 <=> 1 1467865841 + 1 1467866177
2592882561	1 1467902381 <=> 1 1467865841 + 1 1467866177
2797072214	1 1467894597 + 1 1467865610 <=> 1 1467865667 + 1 1467865872 + 1 1467879801
2812869684	1 1468025129 + 1 1468014334 + 1 1467867581 <=> 1 1467865718 + 1 1467866192 + 1 1468162623
1569953832	1 1467898015 + 1 1467879956 + 2 1467879801 + 1 1467865636 <=> 1 1467866192 + 1 1467867028 + 1 1467865731
2795418041	1 1467877141 + 1 1467874758 <=> 1 1467866192 + 1 98371333
2814325975	1 1467920378 + 1 1467866192 <=> 1 1467877141 + 1 1469262794
1734001541	1 1467879801 + 1 1467866214 <=> 1 1467866026 + 1 1467873367
2593028193	1 1468220201 + 1 1467865936 <=> 1 1467868016 + 1 1468080436
1569660496	1 1467865910 <=> 1 1467898092
1569755918	1 1467866276 + 1 1467865636 <=> 1 1467870314 + 1 1467878152
1569906276	1 1467871323 + 1 1467869250 <=> 1 1467866276 + 1 1469442031 + 1 1467870093
1569906303	1 1467871323 + 1 1467866603 <=> 1 1467866276 + 1 1469442031 + 1 1467866932
1569920559	1 1467868301 + 1 1469442031 + 1 1467866276 <=> 1 1467867300 + 1 1467871323
1569920670	1 1467873724 + 1 1469442031 + 1 1467866276 <=> 1 1467871133 + 1 1467871323
1569922751	1 1467870119 + 1 1469442031 + 1 1467866276 <=> 1 1467871146 + 1 1467871323
1569922828	1 1467879916 + 1 1469442031 + 1 1467866276 <=> 1 1467871159 + 1 1467871323
1569945429	1 1467869376 + 1 1467866276 <=> 1 1467866945 + 1 1467871323
1569667363	1 1467869128 + 1 1467866360 <=> 1 1467865687 + 1 1467867255
1569675342	1 1467872625 + 1 1467866360 <=> 1 1467865687 + 1 1467869473
1569689299	1 1467878539 + 1 1467866360 <=> 1 1467865687 + 1 1467900803
1569697551	1 1467895879 + 1 1467866360 <=> 1 1467865687 + 1 1467897851
1569711408	1 1467970420 + 1 1467866360 <=> 1 1467865687 + 1 1467970431
1569736560	1 1467917979 + 1 1467866360 <=> 1 1467865687 + 1 1468023720
1569743752	1 1467878427 + 1 1467866360 <=> 1 1467865687 + 1 1468040421
1569811238	1 1467970420 + 1 1469442031 + 1 1467866360 <=> 1 1467865687 + 1 1467970431
1569828255	1 1467872625 + 1 1469442031 + 1 1467866360 <=> 1 1467865687 + 1 1467869473
1569836383	1 1468049935 + 1 1467866360 <=> 1 1467865687 + 1 1467900803
1569838835	1 1467869921 + 1 1469442031 + 1 1467866360 <=> 1 1467865687 + 1 1467872423
1569848395	1 1467878427 + 1 1469442031 + 1 1467866360 <=> 1 1467865687 + 1 1468040421
1570033685	1 1467896394 + 1 1467866836 + 1 1467866360 <=> 1 1467865687 + 1 1467866276 + 2 1469442031 + 1 1467902426
2070048859	1 1468580882 + 1 1467865687 <=> 1 1467866360 + 1 1467895879
2592803564	1 1467869921 + 1 1467866360 <=> 1 1467865687 + 1 1467872423
2592820421	1 1467896394 + 1 1467866836 + 1 1467866360 <=> 1 1467865687 + 1 1467866276 + 1 1467902426
2593035441	1 1467900000 + 1 1467866360 <=> 1 1467865687 + 1 1469426457
2603310344	1 1468306463 + 1 1467865687 <=> 1 1467866360 + 1 1468278956
2774327232	1 1469318314 + 1 1467865687 <=> 1 1467866360 + 1 1469442031 + 1 1468220717
2786235584	1 1468220717 + 1 1467866360 <=> 1 1467865687 + 1 1469318314
2786242005	1 1567792242 + 1 1467866360 <=> 1 1467865687 + 1 1568525104
1569946295	1 1467877803 + 1 1467866360 <=> 1 1467866276 + 1 1469442031 + 1 1467867132
2792985719	1 1467877163 + 1 1467866565 <=> 1 1467866192 + 1 45987930
2812430499	1 1467866289 + 1 1467866192 <=> 1 1467877163 + 1 1468014334
2812790157	1 1467896342 + 1 1467866192 <=> 1 1467866885 + 1 1467877163
2812869121	1 1467896342 + 1 1467877163 <=> 1 1467866192 + 1 179913543
1569672724	1 1467879874 + 1 1467868530 <=> 1 1467866306 + 1 1467898910
1570029299	1 1467879874 + 1 1467868530 <=> 1 1467866306 + 2 1469442031 + 1 1467898910
2774382447	1 1467865731 + 1 1467970772 + 3 1469442031 + 1 1467865783 <=> 1 1467868530 + 1 1467879956
1569839511	1 1467868938 + 1 1467866360 <=> 1 1467866330 + 1 1469442031 + 1 1467867043
2592787886	1 1467879801 + 1 1467865544 <=> 1 1467867595 + 1 1467869403
2592956735	1 1467865544 <=> 1 1467867595 + 1 1467982584
1569824369	1 1469442031 + 1 1467866345 <=> 1 1467865667 + 1 1467867931
2592792015	1 1467866345 <=> 1 1467865667 + 1 1467867931
1569663665	1 1467879801 + 1 1467872529 <=> 1 1467866026 + 1 1467866677
1569745599	1 1467877949 + 1 1467866360 <=> 1 1467867043 + 1 1468042924
1569754043	1 1467880176 + 1 1467866360 <=> 1 1467867043 + 1 1468047715
1569825939	1 1467896394 + 1 1467866836 + 1 1467866360 <=> 1 1467865636 + 1 1469442031 + 1 1467867043 + 1 1467902426
1569884122	1 1468098089 + 1 1467866360 <=> 1 1469442031 + 1 1467867043 + 1 1468181808
1569930476	1 1467903836 + 1 1467867043 + 1 1469442031 <=> 1 1467866360 + 1 1467879408
1569931224	1 1468198157 + 1 1467867043 + 1 1469442031 <=> 1 1467866360 + 1 1468196579
1569948627	1 1467871033 + 1 1467867043 + 1 1469442031 <=> 1 1467866360 + 1 1467909038
1570033720	1 1467870760 + 1 1467866360 <=> 1 1469442031 + 1 1467867043 + 1 1467877736
1570033735	1 1467875609 + 1 1467866360 <=> 1 1469442031 + 1 1467867043 + 1 1467868718
1570033764	1 1467880176 + 1 1467866360 <=> 1 1469442031 + 1 1467867043 + 1 1468047715
2070028708	1 1467896394 + 1 1467866836 + 1 1467866360 <=> 1 1467865636 + 1 1467867043 + 1 1467902426
2070030296	1 1467879408 + 1 1467866360 <=> 1 1467867043 + 1 1469444647 + 1 1467903836
2593390289	2 1467866360 <=> 1 1467867043 + 1 29746929
2774388044	1 1467877949 + 1 1467866360 <=> 1 1469442031 + 1 1467867043 + 1 1468042924
2786239817	1 1467870760 + 1 1467866360 <=> 1 1467867043 + 1 1467877736
2786243516	1 1467879408 + 1 1467866360 <=> 1 1467867043 + 1 1467903836
2786253983	1 1468196579 + 1 1467866360 <=> 1 1467867043 + 1 1468198157
2786347291	1 1468098089 + 1 1467866360 <=> 1 1467867043 + 1 1468181808
1737308546	1 1467867813 <=> 1 1467866177 + 1 1467866414
2594294844	2 1467866388 <=> 1 1467867813 + 1 636987713
2787737772	1 1467867640 + 1 1467866388 <=> 1 1467867813 + 1 377867937
2795218869	1 1467869180 + 1 1467866388 <=> 1 1467867813 + 1 112820110
2799091542	1 1467866580 + 1 1467866388 <=> 1 1467867813 + 1 515651935
2808985841	1 1467866388 <=> 1 1467887158 + 1 1468014334
1569742601	1 1468039522 + 1 1467867313 <=> 1 1467866414 + 1 1468039531
1569754768	1 1467911396 + 1 1467865610 <=> 1 1467865636 + 1 1467866026
2774391799	2 1469442031 + 1 1467866026 + 1 1467865636 <=> 1 1467865610 + 1 1467911396
1569738445	1 1467896938 + 1 1467867313 <=> 1 1467879801 + 1 1467899369
2593009940	1 1467877115 <=> 1 1467866475 + 1 1469442031
2774507252	2 1467995326 + 1 1467877115 <=> 1 1467866475 + 3 1469442031 + 2 1467995313
1569939397	4 1467995326 + 1 1467877115 <=> 5 1469442031 + 4 1467995313 + 1 1468197186
1570041252	1 1467877115 <=> 3 1469442031 + 1 1468082065
2593023687	1 1467877115 <=> 1 1469442031 + 1 1468197186
1569662099	1 1467877450 + 1 1467870640 <=> 1 1467865967 + 1 1467866492
1569734657	1 1467866492 <=> 1 1467870640 + 1 1468017547
1569802636	1 1467877450 + 1 1467870640 <=> 1 1467865967 + 1 1467866492 + 1 1469442031
1569704395	1 1467911480 + 1 1467877450 <=> 1 1467865967 + 1 1467911591
1569849321	1 1467877450 + 1 1467866836 <=> 1 1467865967 + 1 1469442031 + 1 1467872129
1569862081	1 59937801 + 1 1467877450 <=> 1 1467865967 + 1 1467911591
1569913127	1 1467911591 + 1 1469442031 + 1 1467865967 <=> 1 1467877450 + 1 1467911480
2592812942	1 1467877450 + 1 1467866836 <=> 1 1467865967 + 1 1467872129
2593089428	1 1467877450 + 1 1467867901 <=> 1 1467865967 + 1 1467911733
2814144782	1 1468014334 + 1 1467877450 <=> 1 1467865967 + 1 1467869044
1569662218	1 1467866507 <=> 1 1467891460
1569822916	1 1469442031 + 1 1467866507 <=> 1 1467891460
1569672432	1 1467897283 + 1 1467879801 <=> 1 1467865872 + 1 1467868450
1569749462	1 1468045484 + 1 1467879801 <=> 1 1467865652 + 1 1467865872
2070072006	1 1467879801 + 1 1467876178 <=> 1 1467865872 + 1 1467879874
